"year","mun","cont","kg"
2022,"Abáigar",2,1634
2022,"Abárzuza/Abartzuza",3,11029
2022,"Abaurregaina/Abaurrea Alta",3,4164
2022,"Abaurrepea/Abaurrea Baja",1,2134
2022,"Aberin",4,5003
2022,"Ablitas",23,41454
2022,"Adiós",3,4297
2022,"Aguilar de Codés",2,11039
2022,"Aibar/Oibar",8,24317
2022,"Allín/Allin",15,24849
2022,"Allo",8,21893
2022,"Altsasu/Alsasua",38,199413
2022,"Améscoa Baja",17,25904
2022,"Ancín/Antzin",7,4810
2022,"Andosilla",16,70711
2022,"Añorbe",9,9558
2022,"Ansoáin/Antsoain",66,184786
2022,"Anue",18,4101
2022,"Aoiz/Agoitz",29,80126
2022,"Araitz",12,19449
2022,"Arakil",13,29039
2022,"Aranarache/Aranaratxe",1,9916
2022,"Aranguren",137,217622
2022,"Arano",3,7281
2022,"Arantza",9,28977
2022,"Aras",3,4453
2022,"Arbizu",10,48509
2022,"Arce/Artzi",10,6855
2022,"Arcos, Los",12,58041
2022,"Arellano",2,6857
2022,"Areso",2,9825
2022,"Arguedas",18,40199
2022,"Aria",1,681
2022,"Aribe",1,4255
2022,"Armañanzas",1,3541
2022,"Arróniz",8,29809
2022,"Arruazu",1,6597
2022,"Artajona",24,49685
2022,"Artazu",2,3049
2022,"Atez/Atetz",11,4685
2022,"Auritz/Burguete",7,19813
2022,"Ayegui/Aiegi",18,88982
2022,"Azagra",33,88320
2022,"Azuelo",1,2743
2022,"Bakaiku",2,19552
2022,"Barañáin/Barañain",108,291587
2022,"Barásoain",11,23896
2022,"Barbarin",1,0
2022,"Bargota",3,13677
2022,"Barillas",3,5582
2022,"Basaburua",25,37543
2022,"Baztan",114,353044
2022,"Beintza-Labaien",5,11294
2022,"Beire",7,10564
2022,"Belascoáin",5,3231
2022,"Bera",45,200915
2022,"Berbinzana",9,27087
2022,"Beriáin",43,51757
2022,"Berrioplano/Berriobeiti",97,142644
2022,"Berriozar",87,178474
2022,"Bertizarana",12,29646
2022,"Betelu",6,17636
2022,"Bidaurreta",2,4685
2022,"Biurrun-Olcoz",9,7595
2022,"Buñuel",21,30455
2022,"Burgui/Burgi",5,15094
2022,"Burlada/Burlata",116,305382
2022,"Busto, El",2,2148
2022,"Cabanillas",10,30527
2022,"Cabredo",1,3368
2022,"Cadreita",17,51700
2022,"Caparroso",36,43951
2022,"Cárcar",10,21542
2022,"Carcastillo",40,63878
2022,"Cascante",27,63914
2022,"Cáseda",13,25771
2022,"Castejón",23,68401
2022,"Castillonuevo",1,246
2022,"Cendea de Olza/Oltza Zendea",33,49964
2022,"Cintruénigo",71,106522
2022,"Cirauqui/Zirauki",9,18298
2022,"Ciriza/Ziritza",3,3128
2022,"Cizur",46,58766
2022,"Corella",55,122693
2022,"Cortes",25,29791
2022,"Desojo",2,2126
2022,"Dicastillo",4,22283
2022,"Donamaria",7,24142
2022,"Doneztebe/Santesteban",19,90101
2022,"Echarri/Etxarri",2,2042
2022,"Elgorriaga",3,10379
2022,"Enériz/Eneritz",8,5379
2022,"Eratsun",3,3726
2022,"Ergoiena",5,14894
2022,"Erro",23,29963
2022,"Eslava",3,3908
2022,"Esparza de Salazar/Espartza Zaraitzu",2,7441
2022,"Espronceda",2,4763
2022,"Estella-Lizarra",69,469169
2022,"Esteribar",67,62359
2022,"Etayo",1,879
2022,"Etxalar",13,27647
2022,"Etxarri Aranatz",15,93318
2022,"Etxauri",15,18617
2022,"Eulate",2,7019
2022,"Ezcabarte",31,46516
2022,"Ezcároz/Ezkaroze",4,8419
2022,"Ezkurra",1,2942
2022,"Ezprogui",2,750
2022,"Falces",29,73200
2022,"Fitero",23,33294
2022,"Fontellas",12,22869
2022,"Funes",23,64500
2022,"Fustiñana",20,29816
2022,"Galar",50,99030
2022,"Gallipienzo/Galipentzu",6,7545
2022,"Gallués/Galoze",5,3407
2022,"Garaioa",3,4708
2022,"Garde",4,6971
2022,"Garínoain",8,13865
2022,"Garralda",3,8057
2022,"Genevilla",2,4943
2022,"Goizueta",7,35887
2022,"Goñi",8,1704
2022,"Güesa/Gorza",3,4251
2022,"Guesálaz/Gesalatz",23,46707
2022,"Guirguillano",3,2086
2022,"Hiriberri/Villanueva de Aezkoa",2,1485
2022,"Huarte/Uharte",66,119524
2022,"Ibargoiti",5,6027
2022,"Igantzi",8,16334
2022,"Igúzquiza",6,11433
2022,"Imotz",17,18355
2022,"Irañeta",1,8692
2022,"Irurtzun",16,54131
2022,"Isaba/Izaba",15,41921
2022,"Ituren",7,26266
2022,"Iturmendi",1,15282
2022,"Iza/Itza",39,32614
2022,"Izagaondoa",10,6775
2022,"Izalzu/Itzaltzu",1,5068
2022,"Jaurrieta",2,8735
2022,"Javier",5,4806
2022,"Juslapeña",23,10902
2022,"Lakuntza",8,30301
2022,"Lana",6,8417
2022,"Lantz",3,3084
2022,"Lapoblación",2,8718
2022,"Larraga",23,49315
2022,"Larraona",1,5502
2022,"Larraun",21,40046
2022,"Lazagurría",2,8189
2022,"Leache/Leatxe",1,0
2022,"Legarda",3,4091
2022,"Legaria",2,3102
2022,"Leitza",27,131222
2022,"Lekunberri",22,76341
2022,"Leoz/Leotz",12,14851
2022,"Lerga",1,5179
2022,"Lerín",10,39087
2022,"Lesaka",33,98676
2022,"Lezáun",4,7948
2022,"Liédena",6,15360
2022,"Lizoáin-Arriasgoiti",14,5219
2022,"Lodosa",33,86589
2022,"Lónguida/Longida",9,9661
2022,"Lumbier",13,32839
2022,"Luquin",1,4397
2022,"Luzaide/Valcarlos",6,26757
2022,"Mañeru",6,23922
2022,"Marañón",1,5856
2022,"Marcilla",22,47220
2022,"Mélida",19,19196
2022,"Mendavia",27,101111
2022,"Mendaza",7,17509
2022,"Mendigorría",16,35981
2022,"Metauten",7,2030
2022,"Milagro",19,35940
2022,"Mirafuentes",1,3036
2022,"Miranda de Arga",12,21441
2022,"Monreal/Elo",5,13687
2022,"Monteagudo",13,16661
2022,"Morentin",1,3047
2022,"Mues",1,3926
2022,"Murchante",27,68399
2022,"Murieta",5,7796
2022,"Murillo el Cuende",15,7711
2022,"Murillo el Fruto",15,12604
2022,"Muruzábal",6,7346
2022,"Navascués/Nabaskoze",4,12440
2022,"Nazar",1,2677
2022,"Noáin (Valle de Elorz)/Noain (Elortzibar)",96,116655
2022,"Obanos",16,25989
2022,"Ochagavía/Otsagabia",11,19741
2022,"Oco",1,2410
2022,"Odieta",12,5445
2022,"Oiz",2,2619
2022,"Olaibar",11,21653
2022,"Olazti/Olazagutía",12,44314
2022,"Olejua",1,1784
2022,"Olite/Erriberri",54,199226
2022,"Olóriz/Oloritz",6,6447
2022,"Orbaizeta",5,4851
2022,"Orbara",3,1169
2022,"Orísoain",2,5531
2022,"Orkoien",40,56724
2022,"Oronz/Orontze",1,634
2022,"Oroz-Betelu/Orotz-Betelu",3,5215
2022,"Orreaga/Roncesvalles",3,12941
2022,"Oteiza",6,19889
2022,"Pamplona/Iruña",1295,7454739
2022,"Peralta/Azkoien",36,158260
2022,"Petilla de Aragón",1,0
2022,"Piedramillera",1,405
2022,"Pitillas",13,16056
2022,"Puente la Reina/Gares",34,103781
2022,"Pueyo",4,9365
2022,"Ribaforada",27,40117
2022,"Romanzado",4,2522
2022,"Roncal/Erronkari",5,12414
2022,"Sada",1,6600
2022,"Saldías",3,4135
2022,"Salinas de Oro/Jaitz",2,6915
2022,"San Adrián",39,99440
2022,"San Martín de Unx",10,19718
2022,"Sangüesa/Zangoza",37,133386
2022,"Sansol",2,5664
2022,"Santacara",20,26687
2022,"Sarriés/Sartze",2,840
2022,"Sartaguda",11,39447
2022,"Sesma",4,19656
2022,"Sorlada",2,1314
2022,"Sunbilla",9,22701
2022,"Tafalla",62,357720
2022,"Tiebas-Muruarte de Reta",15,13041
2022,"Tirapu",2,754
2022,"Torralba del Río",3,6612
2022,"Torres del Río",2,3909
2022,"Tudela",182,669603
2022,"Tulebras",3,5546
2022,"Ucar",3,11794
2022,"Uharte Arakil",7,28450
2022,"Ujué/Uxue",4,11512
2022,"Ultzama",45,53148
2022,"Unciti",11,7424
2022,"Unzué/Untzue",3,11217
2022,"Urdazubi/Urdax",30,96698
2022,"Urdiain",3,21165
2022,"Urraul Alto",7,7787
2022,"Urraul Bajo",11,5650
2022,"Urroz",1,5162
2022,"Urroz-Villa",6,6195
2022,"Urzainqui/Urzainki",2,4969
2022,"Uterga",6,5961
2022,"Uztárroz/Uztarroze",2,5255
2022,"Valle de Egüés/Eguesibar",163,267353
2022,"Valle de Ollo/Ollaran",18,2243
2022,"Valle de Yerri/Deierri",26,67197
2022,"Valtierra",16,50167
2022,"Viana",41,127542
2022,"Vidángoz/Bidankoze",3,1743
2022,"Villafranca",24,63000
2022,"Villamayor de Monjardín",3,5554
2022,"Villatuerta",8,42003
2022,"Villava/Atarrabia",87,212612
2022,"Yesa",8,12238
2022,"Zabalza/Zabaltza",5,5554
2022,"Ziordia",4,18207
2022,"Zizur Mayor/Zizur Nagusia",118,201401
2022,"Zubieta",3,7332
2022,"Zugarramurdi",4,19793
2022,"Zúñiga",1,3093
