"year","mun","cont","kg"
2021,"Adalia",2,3988
2021,"Aguasal",1,3817
2021,"Aguilar de Campos",2,5019
2021,"Alaejos",9,32967
2021,"Alcazarén",14,18921
2021,"Aldea de San Miguel",3,4678
2021,"Aldeamayor de San Martín",74,75242
2021,"Almenara de Adaja",1,4500
2021,"Amusquillo",2,5431
2021,"Arroyo de la Encomienda",176,196891
2021,"Ataquines",7,18181
2021,"Bahabón",4,4971
2021,"Barcial de la Loma",1,3818
2021,"Barruelo del Valle",1,5017
2021,"Becilla de Valderaduey",4,5220
2021,"Benafarces",2,5140
2021,"Bercero",1,4761
2021,"Berceruelo",1,5606
2021,"Berrueces",1,4900
2021,"Bobadilla del Campo",4,5992
2021,"Bocigas",4,4393
2021,"Bocos de Duero",2,5137
2021,"Boecillo",29,66391
2021,"Bolaños de Campos",5,4701
2021,"Brahojos de Medina",3,4817
2021,"Bustillo de Chaves",1,5176
2021,"Cabezón de Pisuerga",19,56228
2021,"Cabezón de Valderaduey",1,5092
2021,"Cabreros del Monte",1,4247
2021,"Campaspero",10,30810
2021,"Campillo, El",7,4172
2021,"Camporredondo",2,5015
2021,"Canalejas de Peñafiel",2,5028
2021,"Canillas de Esgueva",1,4334
2021,"Carpio",9,18596
2021,"Casasola de Arión",6,3813
2021,"Castrejón de Trabancos",3,4336
2021,"Castrillo de Duero",8,4302
2021,"Castrillo-Tejeriego",2,5114
2021,"Castrobol",1,4841
2021,"Castrodeza",2,5101
2021,"Castromembibre",1,4461
2021,"Castromonte",3,8959
2021,"Castronuevo de Esgueva",5,4616
2021,"Castronuño",4,18592
2021,"Castroponce",1,4712
2021,"Castroverde de Cerrato",2,4334
2021,"Ceinos de Campos",3,4846
2021,"Cervillego de la Cruz",2,4284
2021,"Cigales",40,59509
2021,"Ciguñuela",2,4568
2021,"Cistérniga",49,101171
2021,"Cogeces de Íscar",2,4578
2021,"Cogeces del Monte",7,18545
2021,"Corcos",3,4364
2021,"Corrales de Duero",3,4878
2021,"Cubillas de Santa Marta",11,16959
2021,"Cuenca de Campos",1,5737
2021,"Curiel de Duero",5,5215
2021,"Encinas de Esgueva",1,5503
2021,"Esguevillas de Esgueva",1,5890
2021,"Fombellida",1,4637
2021,"Fompedraza",3,5098
2021,"Fontihoyuelo",1,4901
2021,"Fresno el Viejo",7,19631
2021,"Fuensaldaña",21,31567
2021,"Fuente el Sol",3,4237
2021,"Fuente-Olmedo",1,5171
2021,"Gallegos de Hornija",2,4886
2021,"Gatón de Campos",1,3907
2021,"Geria",9,24508
2021,"Herrín de Campos",1,4931
2021,"Hornillos de Eresma",1,17824
2021,"Íscar",39,59589
2021,"Laguna de Duero",111,180160
2021,"Langayo",3,3485
2021,"Llano de Olmedo",1,4943
2021,"Lomoviejo",3,4650
2021,"Manzanillo",1,4149
2021,"Marzales",1,4439
2021,"Matapozuelos",18,33372
2021,"Matilla de los Caños",2,4067
2021,"Mayorga",18,52839
2021,"Medina de Rioseco",31,76907
2021,"Medina del Campo",101,284271
2021,"Megeces",9,4523
2021,"Melgar de Abajo",2,4431
2021,"Melgar de Arriba",2,4095
2021,"Mojados",24,55601
2021,"Monasterio de Vega",1,4955
2021,"Montealegre de Campos",2,5648
2021,"Montemayor de Pililla",14,32280
2021,"Moral de la Reina",1,4730
2021,"Moraleja de las Panaderas",2,4517
2021,"Morales de Campos",2,4321
2021,"Mota del Marqués",11,20767
2021,"Mucientes",10,18931
2021,"Mudarra, La",2,5074
2021,"Muriel",4,4454
2021,"Nava del Rey",13,32755
2021,"Nueva Villa de las Torres",4,4768
2021,"Olivares de Duero",5,17782
2021,"Olmedo",39,71127
2021,"Olmos de Esgueva",2,4273
2021,"Olmos de Peñafiel",1,4527
2021,"Palazuelo de Vedija",3,5218
2021,"Parrilla, La",8,20294
2021,"Pedraja de Portillo, La",8,18329
2021,"Pedrajas de San Esteban",29,32578
2021,"Pedrosa del Rey",2,9495
2021,"Peñafiel",63,88758
2021,"Peñaflor de Hornija",2,5216
2021,"Pesquera de Duero",11,42314
2021,"Piña de Esgueva",3,4854
2021,"Piñel de Abajo",6,4916
2021,"Piñel de Arriba",2,4699
2021,"Pollos",3,18643
2021,"Portillo",6,35726
2021,"Pozal de Gallinas",6,16823
2021,"Pozaldez",7,32018
2021,"Pozuelo de la Orden",1,4452
2021,"Puras",2,5206
2021,"Quintanilla de Arriba",2,4794
2021,"Quintanilla de Onésimo",12,30921
2021,"Quintanilla de Trigueros",3,4823
2021,"Quintanilla del Molar",1,4789
2021,"Rábano",2,4687
2021,"Ramiro",1,4520
2021,"Renedo de Esgueva",22,54157
2021,"Roales de Campos",1,4947
2021,"Robladillo",1,4218
2021,"Roturas",0,0
2021,"Rubí de Bracamonte",4,4887
2021,"Rueda",31,68127
2021,"Saelices de Mayorga",2,3892
2021,"Salvador de Zapardiel",2,8879
2021,"San Cebrián de Mazote",2,4338
2021,"San Llorente",2,4850
2021,"San Martín de Valvení",3,4543
2021,"San Miguel del Arroyo",6,35667
2021,"San Miguel del Pino",6,17201
2021,"San Pablo de la Moraleja",2,4527
2021,"San Pedro de Latarce",6,18487
2021,"San Pelayo",1,4652
2021,"San Román de Hornija",7,19456
2021,"San Salvador",1,4592
2021,"San Vicente del Palacio",6,17723
2021,"Santa Eufemia del Arroyo",2,3949
2021,"Santervás de Campos",2,8989
2021,"Santibáñez de Valcorba",5,4151
2021,"Santovenia de Pisuerga",22,58588
2021,"Sardón de Duero",12,57401
2021,"Seca, La",23,54864
2021,"Serrada",15,57213
2021,"Siete Iglesias de Trabancos",10,19168
2021,"Simancas",50,69020
2021,"Tamariz de Campos",2,4865
2021,"Tiedra",9,4583
2021,"Tordehumos",6,4166
2021,"Tordesillas",53,73484
2021,"Torre de Esgueva",1,4907
2021,"Torre de Peñafiel",2,4819
2021,"Torrecilla de la Abadesa",5,4846
2021,"Torrecilla de la Orden",4,4966
2021,"Torrecilla de la Torre",1,4746
2021,"Torrelobatón",4,14730
2021,"Torrescárcela",2,8986
2021,"Traspinedo",13,42383
2021,"Trigueros del Valle",4,4843
2021,"Tudela de Duero",63,89891
2021,"Unión de Campos, La",3,5139
2021,"Urones de Castroponce",1,4783
2021,"Urueña",3,4662
2021,"Valbuena de Duero",7,35448
2021,"Valdearcos de la Vega",3,4759
2021,"Valdenebro de los Valles",2,4352
2021,"Valdestillas",11,34397
2021,"Valdunquillo",2,4908
2021,"Valladolid",1046,5329826
2021,"Valoria la Buena",12,17172
2021,"Valverde de Campos",1,4378
2021,"Vega de Ruiponce",1,13344
2021,"Vega de Valdetronco",4,5029
2021,"Velascálvaro",3,5171
2021,"Velilla",1,5440
2021,"Velliza",1,4126
2021,"Ventosa de la Cuesta",1,43551
2021,"Viana de Cega",12,4781
2021,"Villabáñez",5,4610
2021,"Villabaruz de Campos",1,19761
2021,"Villabrágima",8,5480
2021,"Villacarralón",2,4874
2021,"Villacid de Campos",1,5033
