"year","mun","cont","kg"
2022,"Abusejo",2,2356
2022,"Agallas",6,5870
2022,"Ahigal de los Aceiteros",2,3046
2022,"Ahigal de Villarino",1,210
2022,"Alameda de Gardón, La",3,2340
2022,"Alamedilla, La",3,3670
2022,"Alaraz",7,6281
2022,"Alba de Tormes",36,45078
2022,"Alba de Yeltes",1,2520
2022,"Alberca, La",14,24335
2022,"Alberguería de Argañán, La",2,2560
2022,"Alconada",3,2044
2022,"Aldea del Obispo",3,1160
2022,"Aldeacipreste",1,1687
2022,"Aldeadávila de la Ribera",8,8912
2022,"Aldealengua",5,3728
2022,"Aldeanueva de Figueroa",2,1478
2022,"Aldeanueva de la Sierra",1,333
2022,"Aldearrodrigo",1,1666
2022,"Aldearrubia",5,4698
2022,"Aldeaseca de Alba",2,332
2022,"Aldeaseca de la Frontera",4,6155
2022,"Aldeatejada",21,24381
2022,"Aldeavieja de Tormes",2,788
2022,"Aldehuela de la Bóveda",1,804
2022,"Aldehuela de Yeltes",2,3090
2022,"Almenara de Tormes",3,2919
2022,"Almendra",1,1466
2022,"Anaya de Alba",3,2372
2022,"Añover de Tormes",1,928
2022,"Arabayona de Mógica",3,7762
2022,"Arapiles",9,19007
2022,"Arcediano",1,920
2022,"Arco, El",1,928
2022,"Armenteros",6,16648
2022,"Atalaya, La",1,1710
2022,"Babilafuente",9,9782
2022,"Bañobárez",2,3244
2022,"Barbadillo",6,1479
2022,"Barbalos",2,9516
2022,"Barceo",1,1283
2022,"Barruecopardo",5,6463
2022,"Bastida, La",1,499
2022,"Béjar",53,136497
2022,"Beleña",2,1586
2022,"Bermellar",1,627
2022,"Berrocal de Huebra",1,616
2022,"Berrocal de Salvatierra",2,1013
2022,"Boada",3,11018
2022,"Bodón, El",4,5300
2022,"Bogajo",1,1489
2022,"Bouza, La",1,868
2022,"Bóveda del Río Almar",4,1550
2022,"Brincones",1,210
2022,"Buenamadre",2,224
2022,"Buenavista",2,644
2022,"Cabaco, El",7,7099
2022,"Cabeza de Béjar, La",2,1615
2022,"Cabeza del Caballo",4,2812
2022,"Cabezabellosa de la Calzada",1,646
2022,"Cabrerizos",25,52988
2022,"Cabrillas",3,6246
2022,"Calvarrasa de Abajo",8,9599
2022,"Calvarrasa de Arriba",6,3486
2022,"Calzada de Béjar, La",1,1544
2022,"Calzada de Don Diego",1,457
2022,"Calzada de Valdunciel",5,7839
2022,"Campillo de Azaba",2,2890
2022,"Campo de Peñaranda, El",2,5519
2022,"Candelario",6,2737
2022,"Canillas de Abajo",2,695
2022,"Cantagallo",1,968
2022,"Cantalapiedra",10,6627
2022,"Cantalpino",10,20545
2022,"Cantaracillo",2,2743
2022,"Carbajosa de la Sagrada",32,109558
2022,"Carpio de Azaba",2,2283
2022,"Carrascal de Barregas",10,7741
2022,"Carrascal del Obispo",2,3857
2022,"Casafranca",1,949
2022,"Casas del Conde, Las",1,3336
2022,"Casillas de Flores",5,5420
2022,"Castellanos de Moriscos",13,14998
2022,"Castellanos de Villiquera",7,13649
2022,"Castillejo de Martín Viejo",3,2561
2022,"Castraz",2,534
2022,"Cepeda",3,4466
