"year","mun","cont","kg"
2022,"Alpens",4,7892
2022,"Balenyà",20,92090
2022,"Brull, El",6,23180
2022,"Calldetenes",16,71115
2022,"Centelles",32,187653
2022,"Collsuspina",8,22290
2022,"Espinelves",3,6965
2022,"Esquirol, L'",20,63054
2022,"Folgueroles",12,60880
2022,"Gurb",38,75889
2022,"Lluçà",4,7836
2022,"Malla",6,15000
2022,"Manlleu",95,379002
2022,"Masies de Roda, Les",12,20587
2022,"Masies de Voltregà, Les",38,87995
2022,"Montesquiu",10,29744
2022,"Muntanyola",5,29540
2022,"Olost",20,33872
2022,"Orís",8,9746
2022,"Oristà",8,16094
2022,"Perafita",5,11740
2022,"Prats de Lluçanès",19,73783
2022,"Roda de Ter",34,184106
2022,"Rupit i Pruit",4,7836
2022,"Sant Agustí de Lluçanès",4,2809
2022,"Sant Bartomeu del Grau",13,25952
2022,"Sant Boi de Lluçanès",6,16150
2022,"Sant Hipòlit de Voltregà",22,102347
2022,"Sant Julià de Vilatorta",26,89680
2022,"Sant Martí d'Albars",2,3342
2022,"Sant Martí de Centelles",14,26070
2022,"Sant Pere de Torelló",16,70609
2022,"Sant Quirze de Besora",23,60161
2022,"Sant Sadurní d'Osormort",6,2528
2022,"Sant Vicenç de Torelló",22,58335
2022,"Santa Cecília de Voltregà",3,5196
2022,"Santa Eugènia de Berga",14,63363
2022,"Santa Eulàlia de Riuprimer",9,37370
2022,"Santa Maria de Besora",3,4466
2022,"Seva",48,128620
2022,"Sobremunt",2,2331
2022,"Sora",3,6151
2022,"Taradell",36,194130
2022,"Tavèrnoles",3,9240
2022,"Tavertet",3,3258
2022,"Tona",28,219520
2022,"Torelló",84,413601
2022,"Vic",282,1089780
2022,"Vidrà",3,5084
2022,"Viladrau",27,77170
2022,"Vilanova de Sau",13,8988
