"year","mun","cont","kg"
2021,"Abla",8,6230
2021,"Abrucena",10,11518
2021,"Adra",157,282575
2021,"Albanchez",6,17808
2021,"Alboloduy",6,4024
2021,"Albox",40,135025
2021,"Alcolea",8,6147
2021,"Alcóntar",4,12587
2021,"Alcudia de Monteagud",1,3190
2021,"Alhabia",5,4829
2021,"Alhama de Almería",29,28022
2021,"Alicún",2,3590
2021,"Almería",543,2134970
2021,"Almócita",3,4323
2021,"Alsodux",3,1361
2021,"Antas",13,46732
2021,"Arboleas",17,57429
2021,"Armuña de Almanzora",3,8648
2021,"Bacares",3,4122
2021,"Balanegra",15,27344
2021,"Bayárcal",5,2466
2021,"Bayarque",3,5772
2021,"Bédar",5,17643
2021,"Beires",3,3175
2021,"Benahadux",30,37783
2021,"Benitagla",1,2713
2021,"Benizalón",2,4051
2021,"Bentarique",4,2319
2021,"Berja",64,105330
2021,"Canjáyar",8,8274
2021,"Cantoria",12,42317
2021,"Carboneras",98,116553
2021,"Castro de Filabres",2,1050
2021,"Chercos",1,4178
2021,"Chirivel",7,22277
2021,"Cóbdar",1,3207
2021,"Cuevas del Almanzora",38,135886
2021,"Dalías",14,30833
2021,"Ejido, El",348,662296
2021,"Enix",6,7059
2021,"Felix",5,6176
2021,"Fiñana",13,8024
2021,"Fines",11,35777
2021,"Fondón",17,21073
2021,"Gádor",28,11039
2021,"Gallardos, Los",14,47922
2021,"Garrucha",19,89871
2021,"Gérgal",15,7089
2021,"Huécija",5,5588
2021,"Huércal de Almería",98,178199
2021,"Huércal-Overa",52,189375
2021,"Íllar",4,6993
2021,"Instinción",7,4551
2021,"Laroya",2,5443
2021,"Láujar de Andarax",17,13707
2021,"Líjar",2,7348
2021,"Lubrín",11,11722
2021,"Lucainena de las Torres",3,3448
2021,"Lúcar",2,12129
2021,"Macael",14,65581
2021,"María",10,30117
2021,"Mojácar",56,143708
2021,"Mojonera, La",45,55889
2021,"Nacimiento",5,6075
2021,"Níjar",173,404400
2021,"Ohanes",5,5806
2021,"Olula de Castro",2,837
2021,"Olula del Río",16,69171
2021,"Oria",7,33195
2021,"Padules",5,4193
2021,"Partaloa",5,14784
2021,"Paterna del Río",5,3455
2021,"Pechina",27,30836
2021,"Pulpí",40,111816
2021,"Purchena",7,26215
2021,"Rágol",4,2112
2021,"Rioja",14,20439
2021,"Roquetas de Mar",388,1197549
2021,"Santa Cruz de Marchena",3,2318
2021,"Santa Fe de Mondújar",6,2262
2021,"Senés",3,3044
2021,"Serón",11,31949
2021,"Sierro",1,5022
2021,"Somontín",4,11945
2021,"Sorbas",21,18089
2021,"Suflí",2,3886
2021,"Tabernas",46,46654
2021,"Taberno",8,24604
2021,"Tahal",5,11616
2021,"Terque",5,6759
2021,"Tíjola",17,54351
2021,"Tres Villas, Las",8,1325
2021,"Turre",13,52794
2021,"Turrillas",1,3014
2021,"Uleila del Campo",6,5334
2021,"Urrácal",1,4399
2021,"Velefique",3,3462
2021,"Vélez-Blanco",11,31382
2021,"Vélez-Rubio",21,91978
2021,"Vera",78,202161
2021,"Viator",46,45240
2021,"Vícar",132,125378
2021,"Zurgena",11,39536
