"year","mun","cont","kg"
2021,"Ababuj",1,900
2021,"Abejuela",1,900
2021,"Aguatón",1,0
2021,"Aguaviva",6,11160
2021,"Aguilar del Alfambra",1,1500
2021,"Alacón",4,3800
2021,"Alba",1,900
2021,"Albalate del Arzobispo",7,11740
2021,"Albarracín",5,22060
2021,"Albentosa",9,12720
2021,"Alcaine",2,2600
2021,"Alcalá de la Selva",12,16640
2021,"Alcañiz",100,257640
2021,"Alcorisa",15,40760
2021,"Alfambra",5,9700
2021,"Aliaga",6,8300
2021,"Allepuz",2,2700
2021,"Alloza",4,6500
2021,"Allueva",1,800
2021,"Almohaja",1,400
2021,"Alobras",2,1300
2021,"Alpeñés",1,1100
2021,"Anadón",2,900
2021,"Andorra",47,82860
2021,"Arcos de las Salinas",3,4600
2021,"Arens de Lledó",2,6200
2021,"Argente",2,1740
2021,"Ariño",9,10320
2021,"Azaila",2,2800
2021,"Bádenas",2,1300
2021,"Báguena",2,6500
2021,"Bañón",2,2800
2021,"Barrachina",3,2800
2021,"Bea",2,1400
2021,"Beceite",9,19820
2021,"Bello",2,2100
2021,"Belmonte de San José",2,2760
2021,"Berge",2,3000
2021,"Bezas",1,1600
2021,"Blancas",2,2100
2021,"Blesa",2,1420
2021,"Bordón",2,3000
2021,"Bronchales",9,9720
2021,"Bueña",2,800
2021,"Burbáguena",2,6300
2021,"Cabra de Mora",1,2400
2021,"Calaceite",8,29800
2021,"Calamocha",45,74700
2021,"Calanda",15,32000
2021,"Calomarde",1,2100
2021,"Camañas",1,800
2021,"Camarena de la Sierra",7,3900
2021,"Camarillas",1,1200
2021,"Caminreal",4,12180
2021,"Cañada de Benatanduz",2,900
2021,"Cañada de Verich, La",3,2600
2021,"Cañada Vellida",1,400
2021,"Cañizar del Olivar",2,1740
2021,"Cantavieja",10,18260
2021,"Cascante del Río",1,1600
2021,"Castejón de Tornos",2,800
2021,"Castel de Cabra",2,1400
2021,"Castellar, El",1,2200
2021,"Castellote",13,14120
2021,"Castelnou",1,1800
2021,"Castelserás",6,11200
2021,"Cedrillas",5,10540
2021,"Celadas",2,1800
2021,"Cella",16,39580
2021,"Cerollera, La",2,1700
2021,"Codoñera, La",3,7500
2021,"Corbalán",1,1800
2021,"Cortes de Aragón",2,2000
2021,"Cosa",2,1500
2021,"Cretas",4,15600
2021,"Crivillén",2,1900
2021,"Cuba, La",2,900
2021,"Cubla",1,1200
2021,"Cucalón",2,800
2021,"Cuervo, El",1,2000
2021,"Cuevas de Almudén",2,1400
2021,"Cuevas Labradas",1,2400
2021,"Ejulve",2,3300
2021,"Escorihuela",1,2100
2021,"Escucha",3,3940
2021,"Estercuel",5,7500
2021,"Ferreruela de Huerva",3,3600
2021,"Fonfría",2,800
2021,"Formiche Alto",3,2400
2021,"Fórnoles",1,4000
2021,"Fortanete",2,5500
2021,"Foz-Calanda",3,3000
2021,"Fresneda, La",3,15600
2021,"Frías de Albarracín",3,2000
2021,"Fuenferrada",1,600
2021,"Fuentes Calientes",1,1600
2021,"Fuentes Claras",2,7640
2021,"Fuentes de Rubielos",3,4200
2021,"Fuentespalda",5,14900
2021,"Galve",2,3000
2021,"Gargallo",2,5400
2021,"Gea de Albarracín",3,7000
2021,"Ginebrosa, La",2,2400
2021,"Griegos",1,2000
2021,"Guadalaviar",2,2500
2021,"Gúdar",3,1500
2021,"Híjar",6,22520
2021,"Hinojosa de Jarque",2,1600
2021,"Hoz de la Vieja, La",2,2200
2021,"Huesa del Común",3,2400
2021,"Iglesuela del Cid, La",6,6960
2021,"Jabaloyas",1,2140
2021,"Jarque de la Val",1,1000
2021,"Jatiel",1,1400
2021,"Jorcas",1,800
2021,"Josa",1,1000
2021,"Lagueruela",2,1800
2021,"Lanzuela",1,1800
2021,"Libros",1,1200
2021,"Lidón",1,900
2021,"Linares de Mora",5,10100
2021,"Lledó",2,2400
2021,"Loscos",1,4300
2021,"Maicas",1,500
2021,"Manzanera",11,14400
2021,"Martín del Río",4,3800
2021,"Mas de las Matas",8,19140
2021,"Mata de los Olmos, La",3,2900
2021,"Mazaleón",4,9200
2021,"Mezquita de Jarque",1,1200
2021,"Mirambel",2,2800
2021,"Miravete de la Sierra",1,600
2021,"Molinos",4,2600
2021,"Monforte de Moyuela",1,400
2021,"Monreal del Campo",16,30940
2021,"Monroyo",6,8460
2021,"Montalbán",10,12600
2021,"Monteagudo del Castillo",1,1200
2021,"Monterde de Albarracín",1,1200
2021,"Mora de Rubielos",15,38000
2021,"Moscardón",1,3100
2021,"Mosqueruela",7,10740
2021,"Muniesa",7,3300
2021,"Noguera de Albarracín",1,2000
2021,"Nogueras",2,800
2021,"Nogueruelas",4,4500
2021,"Obón",2,2700
2021,"Odón",2,2400
2021,"Ojos Negros",3,5400
2021,"Olba",7,12360
2021,"Oliete",3,8700
2021,"Olmos, Los",2,2200
2021,"Orihuela del Tremedal",5,6900
2021,"Orrios",2,1900
2021,"Palomar de Arroyos",1,1700
2021,"Pancrudo",4,3000
2021,"Parras de Castellote, Las",2,2500
2021,"Peñarroya de Tastavins",5,10140
2021,"Peracense",3,400
2021,"Peralejos",1,1400
2021,"Perales del Alfambra",6,4900
2021,"Pitarque",2,1700
2021,"Plou",1,500
2021,"Pobo, El",1,2200
2021,"Portellada, La",3,7900
2021,"Pozondón",1,3600
2021,"Pozuel del Campo",2,2400
2021,"Puebla de Híjar, La",6,13300
2021,"Puebla de Valverde, La",10,14800
2021,"Puertomingalvo",4,6600
2021,"Ráfales",2,5400
2021,"Rillo",2,2800
2021,"Riodeva",2,600
2021,"Ródenas",1,1600
2021,"Royuela",2,3600
2021,"Rubiales",1,2580
2021,"Rubielos de la Cérida",2,0
2021,"Rubielos de Mora",6,14400
2021,"Salcedillo",1,0
2021,"Saldón",1,1500
2021,"Samper de Calanda",5,7500
2021,"San Agustín",4,3600
2021,"San Martín del Río",2,5100
2021,"Santa Cruz de Nogueras",2,900
2021,"Santa Eulalia",11,16280
2021,"Sarrión",14,26880
2021,"Segura de los Baños",2,1500
2021,"Seno",1,1800
2021,"Singra",2,400
2021,"Terriente",4,2200
2021,"Teruel",217,532880
2021,"Toril y Masegoso",1,1000
2021,"Tormón",1,600
2021,"Tornos",2,3200
2021,"Torralba de los Sisones",2,1200
2021,"Torre de Arcas",2,2400
2021,"Torre de las Arcas",1,1040
2021,"Torre del Compte",2,6100
2021,"Torre los Negros",2,900
2021,"Torrecilla de Alcañiz",4,10700
2021,"Torrecilla del Rebollar",2,1600
2021,"Torrelacárcel",1,1800
2021,"Torremocha de Jiloca",1,1100
2021,"Torres de Albarracín",1,2400
2021,"Torrevelilla",2,5900
2021,"Torrijas",3,1800
2021,"Torrijo del Campo",2,6500
2021,"Tramacastiel",2,2800
2021,"Tramacastilla",2,1700
2021,"Tronchón",3,1000
2021,"Urrea de Gaén",2,5800
2021,"Utrillas",10,21200
2021,"Valacloche",1,1000
2021,"Valbona",5,4800
2021,"Valdealgorfa",4,11300
2021,"Valdecuenca",1,400
2021,"Valdelinares",3,2400
2021,"Valdeltormo",4,7000
2021,"Valderrobres",16,74480
2021,"Valjunquera",5,7100
2021,"Vallecillo, El",2,1500
2021,"Veguillas de la Sierra",1,700
2021,"Villafranca del Campo",5,3600
2021,"Villahermosa del Campo",2,1400
2021,"Villanueva del Rebollar de la Sierra",1,1200
2021,"Villar del Cobo",2,1700
2021,"Villar del Salz",2,2200
2021,"Villarluengo",5,3800
2021,"Villarquemado",8,14200
2021,"Villarroya de los Pinares",2,1640
2021,"Villastar",2,3800
2021,"Villel",2,5100
2021,"Vinaceite",3,2400
2021,"Visiedo",2,1400
2021,"Vivel del Río Martín",1,900
2021,"Zoma, La",1,900
