"year","mun","cont","kg"
2022,"Ábalos",4,17200
2022,"Agoncillo",18,16800
2022,"Aguilar del Río Alhama",5,9800
2022,"Ajamil de Cameros",1,400
2022,"Albelda de Iregua",21,46160
2022,"Alberite",17,71140
2022,"Alcanadre",4,21700
2022,"Aldeanueva de Ebro",27,58840
2022,"Alesanco",6,22160
2022,"Alesón",3,9000
2022,"Alfaro",55,186600
2022,"Almarza de Cameros",1,700
2022,"Anguciana",7,28880
2022,"Anguiano",5,14560
2022,"Arenzana de Abajo",3,8000
2022,"Arenzana de Arriba",1,1800
2022,"Arnedillo",9,30420
2022,"Arnedo",81,281580
2022,"Arrúbal",2,6600
2022,"Ausejo",5,11900
2022,"Autol",23,94440
2022,"Azofra",2,6680
2022,"Badarán",5,22460
2022,"Bañares",12,32360
2022,"Baños de Río Tobía",7,10440
2022,"Baños de Rioja",2,7400
2022,"Berceo",2,7800
2022,"Bergasa",1,4900
2022,"Bergasillas Bajera",1,400
2022,"Bezares",1,0
2022,"Bobadilla",1,3300
2022,"Brieva de Cameros",1,3200
2022,"Briñas",4,24300
2022,"Briones",11,34640
2022,"Cabezón de Cameros",1,1800
2022,"Calahorra",117,462520
2022,"Camprovín",1,7000
2022,"Canales de la Sierra",2,8200
2022,"Cañas",1,3200
2022,"Canillas de Río Tuerto",1,4600
2022,"Cárdenas",1,4200
2022,"Casalarreina",17,71400
2022,"Castañares de Rioja",9,42300
2022,"Castroviejo",1,1200
2022,"Cellorigo",1,600
2022,"Cenicero",16,43380
2022,"Cervera del Río Alhama",28,39160
2022,"Cidamón",2,0
2022,"Cihuri",7,12680
2022,"Cirueña",8,12080
2022,"Clavijo",2,8000
2022,"Cordovín",1,4200
2022,"Corera",4,3800
2022,"Cornago",4,14000
2022,"Corporales",1,1200
2022,"Cuzcurrita de Río Tirón",18,38540
2022,"Daroca de Rioja",2,7200
2022,"Enciso",3,13500
2022,"Entrena",9,23380
2022,"Estollo",1,4600
2022,"Ezcaray",42,158500
2022,"Foncea",3,1200
2022,"Fonzaleche",2,9200
2022,"Fuenmayor",34,119860
2022,"Galbárruli",2,4000
2022,"Galilea",2,7200
2022,"Gallinero de Cameros",1,2000
2022,"Gimileo",3,8200
2022,"Grañón",3,11800
2022,"Grávalos",4,7600
2022,"Haro",110,383520
2022,"Herce",3,7500
2022,"Herramélluri",1,10200
2022,"Hervías",2,4000
2022,"Hormilla",4,15000
2022,"Hormilleja",1,3000
2022,"Hornillos de Cameros",2,600
2022,"Hornos de Moncalvillo",1,1400
2022,"Huércanos",5,8600
2022,"Igea",5,14300
2022,"Jalón de Cameros",1,600
2022,"Laguna de Cameros",2,6800
2022,"Lagunilla del Jubera",3,6400
2022,"Lardero",54,144240
2022,"Ledesma de la Cogolla",1,1800
2022,"Leiva",5,15800
2022,"Leza de Río Leza",1,1400
2022,"Logroño",555,2790340
2022,"Lumbreras",2,5240
2022,"Manjarrés",1,2400
2022,"Mansilla de la Sierra",1,1800
2022,"Manzanares de Rioja",2,3200
2022,"Matute",1,3800
2022,"Medrano",2,6200
2022,"Munilla",2,6800
2022,"Murillo de Río Leza",7,21620
2022,"Muro de Aguas",1,2600
2022,"Muro en Cameros",1,2400
2022,"Nájera",51,148160
2022,"Nalda",9,23000
2022,"Navajún",2,0
2022,"Navarrete",24,68360
2022,"Nestares",1,4400
2022,"Nieva de Cameros",2,5800
2022,"Ochánduri",2,6400
2022,"Ocón",7,15180
2022,"Ojacastro",3,9200
2022,"Ollauri",6,31300
2022,"Ortigosa de Cameros",1,2280
2022,"Pazuengos",1,2200
2022,"Pedroso",1,2600
2022,"Pinillos",1,400
2022,"Pradejón",21,81760
2022,"Pradillo",2,4200
2022,"Préjano",2,11100
2022,"Quel",15,29700
2022,"Rabanera",1,400
2022,"Rasillo de Cameros, El",3,9820
2022,"Redal, El",2,4800
2022,"Ribafrecha",10,18700
2022,"Rincón de Soto",21,57320
2022,"Robres del Castillo",2,2800
2022,"Rodezno",2,9600
2022,"Sajazarra",4,12340
2022,"San Asensio",12,40400
2022,"San Millán de la Cogolla",3,12720
2022,"San Millán de Yécora",1,1200
2022,"San Román de Cameros",3,11400
2022,"San Torcuato",1,4400
2022,"San Vicente de la Sonsierra",12,53220
2022,"Santa Coloma",1,4400
2022,"Santa Engracia del Jubera",2,5000
2022,"Santa Eulalia Bajera",3,3500
2022,"Santo Domingo de la Calzada",60,154940
2022,"Santurde de Rioja",4,17200
2022,"Santurdejo",1,4800
2022,"Sojuela",6,21560
2022,"Sorzano",1,4400
2022,"Sotés",2,3600
2022,"Soto en Cameros",3,9600
2022,"Terroba",2,4800
2022,"Tirgo",3,11240
2022,"Tobía",1,2660
2022,"Tormantos",1,6200
2022,"Torre en Cameros",1,0
2022,"Torrecilla en Cameros",5,20500
2022,"Torrecilla sobre Alesanco",1,2000
2022,"Torremontalbo",1,1000
2022,"Treviana",1,2400
2022,"Tricio",3,7320
2022,"Tudelilla",2,2700
2022,"Uruñuela",9,16300
2022,"Valdemadera",1,0
2022,"Valgañón",2,12800
2022,"Ventosa",2,3000
2022,"Ventrosa",3,3400
2022,"Viguera",4,7800
2022,"Villalba de Rioja",2,6800
2022,"Villalobar de Rioja",1,3800
2022,"Villamediana de Iregua",44,119960
2022,"Villanueva de Cameros",3,7900
2022,"Villar de Arnedo, El",3,8100
2022,"Villar de Torre",2,4800
2022,"Villarejo",1,1600
2022,"Villarroya",1,1200
2022,"Villarta-Quintana",3,4600
2022,"Villavelayo",1,3200
2022,"Villaverde de Rioja",1,1600
2022,"Villoslada de Cameros",2,10400
2022,"Viniegra de Abajo",5,9920
2022,"Viniegra de Arriba",1,2800
2022,"Zarratón",3,18400
2022,"Zarzosa",1,0
2022,"Zorraquín",2,9000
