"year","mun","cont","kg"
2022,"Adalia",2,4444
2022,"Aguasal",1,3805
2022,"Aguilar de Campos",2,4154
2022,"Alaejos",9,35497
2022,"Alcazarén",14,13973
2022,"Aldea de San Miguel",3,4373
2022,"Aldeamayor de San Martín",75,68558
2022,"Almenara de Adaja",1,4562
2022,"Amusquillo",2,4438
2022,"Arroyo de la Encomienda",170,242953
2022,"Ataquines",8,16547
2022,"Bahabón",4,4372
2022,"Barcial de la Loma",1,4185
2022,"Barruelo del Valle",1,5205
2022,"Becilla de Valderaduey",4,5194
2022,"Benafarces",2,5267
2022,"Bercero",1,4398
2022,"Berceruelo",1,4404
2022,"Berrueces",1,4256
2022,"Bobadilla del Campo",4,4277
2022,"Bocigas",4,4429
2022,"Bocos de Duero",2,5147
2022,"Boecillo",31,63941
2022,"Bolaños de Campos",5,4834
2022,"Brahojos de Medina",3,4802
2022,"Bustillo de Chaves",2,8166
2022,"Cabezón de Pisuerga",22,58694
2022,"Cabezón de Valderaduey",1,4988
2022,"Cabreros del Monte",1,4286
2022,"Campaspero",10,29651
2022,"Campillo, El",5,4773
2022,"Camporredondo",2,4720
2022,"Canalejas de Peñafiel",2,4490
2022,"Canillas de Esgueva",1,4574
2022,"Carpio",7,16250
2022,"Casasola de Arión",6,4587
2022,"Castrejón de Trabancos",3,5060
2022,"Castrillo de Duero",8,4668
2022,"Castrillo-Tejeriego",2,4545
2022,"Castrobol",1,4884
2022,"Castrodeza",2,5530
2022,"Castromembibre",1,5071
2022,"Castromonte",6,9496
2022,"Castronuevo de Esgueva",6,4056
2022,"Castronuño",6,15821
2022,"Castroponce",1,4262
2022,"Castroverde de Cerrato",2,4848
2022,"Ceinos de Campos",3,4979
2022,"Cervillego de la Cruz",3,4570
2022,"Cigales",39,67194
2022,"Ciguñuela",2,4016
2022,"Cistérniga",47,108596
2022,"Cogeces de Íscar",2,4955
2022,"Cogeces del Monte",7,14940
2022,"Corcos",3,5458
2022,"Corrales de Duero",3,4285
2022,"Cubillas de Santa Marta",13,16774
2022,"Cuenca de Campos",1,4697
2022,"Curiel de Duero",4,4509
2022,"Encinas de Esgueva",3,4792
2022,"Esguevillas de Esgueva",4,4847
2022,"Fombellida",2,4255
2022,"Fompedraza",3,4576
2022,"Fontihoyuelo",1,4079
2022,"Fresno el Viejo",7,16541
2022,"Fuensaldaña",19,30185
2022,"Fuente el Sol",3,4828
2022,"Fuente-Olmedo",1,4691
2022,"Gallegos de Hornija",2,4760
2022,"Gatón de Campos",1,4609
2022,"Geria",7,14466
2022,"Herrín de Campos",1,4552
2022,"Hornillos de Eresma",4,14874
2022,"Íscar",39,62406
2022,"Laguna de Duero",116,224852
2022,"Langayo",3,4725
2022,"Llano de Olmedo",1,4137
2022,"Lomoviejo",3,4063
2022,"Manzanillo",1,4914
2022,"Marzales",1,3965
2022,"Matapozuelos",17,33515
2022,"Matilla de los Caños",2,4389
2022,"Mayorga",18,56447
2022,"Medina de Rioseco",32,68378
2022,"Medina del Campo",102,281673
2022,"Megeces",9,4394
2022,"Melgar de Abajo",2,4716
2022,"Melgar de Arriba",2,4982
2022,"Mojados",25,58638
2022,"Monasterio de Vega",1,3920
2022,"Montealegre de Campos",2,4242
2022,"Montemayor de Pililla",15,27854
2022,"Moral de la Reina",1,3980
2022,"Moraleja de las Panaderas",2,5068
2022,"Morales de Campos",2,4771
2022,"Mota del Marqués",12,16573
2022,"Mucientes",10,14896
2022,"Mudarra, La",2,4398
2022,"Muriel",4,4585
2022,"Nava del Rey",14,29715
2022,"Nueva Villa de las Torres",4,4781
2022,"Olivares de Duero",8,16792
2022,"Olmedo",42,63432
2022,"Olmos de Esgueva",2,4673
