"year","mun","cont","kg"
2023,"Abades",11,18350
2023,"Adrada de Pirón",6,500
2023,"Adrados",8,6430
2023,"Aguilafuente",9,17960
2023,"Alconada de Maderuelo",2,970
2023,"Aldea Real",5,9920
2023,"Aldealcorvo",1,960
2023,"Aldealengua de Pedraza",2,2620
2023,"Aldealengua de Santa María",1,1200
2023,"Aldeanueva de la Serrezuela",4,2890
2023,"Aldeanueva del Codonal",4,2370
2023,"Aldeasoña",2,3380
2023,"Aldehorno",3,2110
2023,"Aldehuela del Codonal",1,0
2023,"Aldeonte",2,850
2023,"Anaya",2,8280
2023,"Añe",1,2690
2023,"Arahuetes",4,1590
2023,"Arcones",8,17250
2023,"Arevalillo de Cega",1,4150
2023,"Armuña",3,6100
2023,"Ayllón",21,46030
2023,"Barbolla",3,5610
2023,"Basardilla",13,2140
2023,"Bercial",4,2770
2023,"Bercimuel",3,16330
2023,"Bernardos",4,16480
2023,"Bernuy de Porreros",8,11320
2023,"Boceguillas",11,14670
2023,"Brieva",10,3980
2023,"Caballar",14,4450
2023,"Cabañas de Polendos",3,8200
2023,"Cabezuela",3,11610
2023,"Calabazas de Fuentidueña",1,760
2023,"Campo de San Pedro",8,7420
2023,"Cantalejo",34,83740
2023,"Cantimpalos",10,26010
2023,"Carabias",2,2780
2023,"Carbonero el Mayor",22,55850
2023,"Carrascal del Río",6,3900
2023,"Casla",4,5040
2023,"Castillejo de Mesleón",7,15410
2023,"Castro de Fuentidueña",2,2500
2023,"Castrojimeno",1,3220
2023,"Castroserna de Abajo",1,3410
2023,"Castroserracín",2,170
2023,"Cedillo de la Torre",2,3220
2023,"Cerezo de Abajo",9,4790
2023,"Cerezo de Arriba",5,7900
2023,"Chañe",4,7500
2023,"Cilleruelo de San Mamés",1,1480
2023,"Cobos de Fuentidueña",2,670
2023,"Coca",31,38560
2023,"Codorniz",5,4210
2023,"Collado Hermoso",8,8030
2023,"Condado de Castilnovo",5,2380
2023,"Corral de Ayllón",2,2450
2023,"Cozuelos de Fuentidueña",4,4910
2023,"Cubillo",2,1940
2023,"Cuéllar",101,188140
2023,"Cuevas de Provanco",2,5570
2023,"Domingo García",1,470
2023,"Donhierro",1,910
2023,"Duruelo",9,13550
2023,"Encinas",1,0
2023,"Encinillas",3,3610
2023,"Escalona del Prado",7,8060
2023,"Escarabajosa de Cabezas",4,5500
2023,"Escobar de Polendos",40,4540
2023,"Espinar, El",62,190880
2023,"Espirdo",15,25000
2023,"Fresneda de Cuéllar",1,2750
2023,"Fresno de Cantespino",20,28810
2023,"Fresno de la Fuente",2,3090
2023,"Frumales",4,6650
2023,"Fuente de Santa Cruz",2,3450
2023,"Fuente el Olmo de Fuentidueña",1,2570
2023,"Fuente el Olmo de Íscar",1,510
2023,"Fuentepelayo",12,24810
2023,"Fuentepiñel",1,1950
2023,"Fuenterrebollo",4,10990
2023,"Fuentesaúco de Fuentidueña",3,6980
2023,"Fuentesoto",2,1440
2023,"Fuentidueña",3,9760
2023,"Gallegos",2,2560
2023,"Garcillán",6,6770
2023,"Gomezserracín",11,18370
2023,"Grajera",4,9460
