"year","mun","cont","kg"
2021,"Abadía",2,6908
2021,"Abertura",2,1870
2021,"Acebo",6,7975
2021,"Acehúche",4,2707
2021,"Aceituna",3,4204
2021,"Ahigal",12,15940
2021,"Alagón del Río",5,9904
2021,"Albalá",2,4137
2021,"Alcántara",17,19956
2021,"Alcollarín",2,371
2021,"Alcuéscar",20,13844
2021,"Aldea del Cano",6,7385
2021,"Aldea del Obispo, La",2,2050
2021,"Aldeacentenera",11,14006
2021,"Aldeanueva de la Vera",15,13836
2021,"Aldeanueva del Camino",7,16832
2021,"Aldehuela de Jerte",3,4130
2021,"Alía",6,6174
2021,"Aliseda",10,5018
2021,"Almaraz",10,11182
2021,"Almoharín",15,13010
2021,"Arroyo de la Luz",24,31680
2021,"Arroyomolinos",4,3453
2021,"Arroyomolinos de la Vera",7,5431
2021,"Baños de Montemayor",10,12977
2021,"Barrado",5,7148
2021,"Belvís de Monroy",8,5678
2021,"Benquerencia",1,1656
2021,"Berrocalejo",1,360
2021,"Berzocana",2,0
2021,"Bohonal de Ibor",4,4439
2021,"Botija",1,1657
2021,"Brozas",9,13595
2021,"Cabañas del Castillo",4,3624
2021,"Cabezabellosa",3,6406
2021,"Cabezuela del Valle",11,9797
2021,"Cabrero",3,6011
2021,"Cáceres",385,828080
2021,"Cachorrilla",2,3571
2021,"Cadalso",4,9451
2021,"Calzadilla",2,2724
2021,"Caminomorisco",12,7723
2021,"Campillo de Deleitosa",1,0
2021,"Campo Lugar",14,6697
2021,"Cañamero",14,12368
2021,"Cañaveral",8,11075
2021,"Carbajo",4,1686
2021,"Carcaboso",11,12737
2021,"Carrascalejo",2,4764
2021,"Casar de Cáceres",30,31257
2021,"Casar de Palomero",6,6401
2021,"Casares de las Hurdes",5,1591
2021,"Casas de Don Antonio",2,429
2021,"Casas de Don Gómez",5,4267
2021,"Casas de Millán",4,6874
2021,"Casas de Miravete",3,1218
2021,"Casas del Castañar",10,12370
2021,"Casas del Monte",8,16363
2021,"Casatejada",6,7410
2021,"Casillas de Coria",2,4063
2021,"Castañar de Ibor",5,5826
2021,"Ceclavín",8,9351
2021,"Cedillo",12,5938
2021,"Cerezo",1,735
2021,"Cilleros",8,7332
2021,"Collado de la Vera",4,3641
2021,"Conquista de la Sierra",5,8859
2021,"Coria",66,129784
