"year","mun","cont","kg"
2023,"Albons",9,42868
2023,"Begur",21,220676
2023,"Bellcaire d'Empordà",10,38210
2023,"Bisbal d'Empordà, La",46,595814
2023,"Calonge",136,630360
2023,"Castell-Platja d'Aro",307,657735
2023,"Colomers",8,10835
2023,"Corçà",14,37480
2023,"Cruïlles, Monells i Sant Sadurní de l'Heura",22,69249
2023,"Foixà",8,15284
2023,"Fontanilles",4,8898
2023,"Forallac",22,124200
2023,"Garrigoles",2,9945
2023,"Gualta",12,22507
2023,"Jafre",9,20309
2023,"Mont-ras",23,87464
2023,"Palafrugell",270,1037760
2023,"Palamós",87,957500
2023,"Palau-sator",12,16436
2023,"Pals",70,132897
2023,"Parlavà",10,21617
2023,"Pera, La",9,23554
2023,"Regencós",5,14080
2023,"Rupià",4,16540
2023,"Sant Feliu de Guíxols",234,240680
2023,"Santa Cristina d'Aro",203,296467
2023,"Serra de Daró",4,12405
2023,"Tallada d'Empordà, La",10,24863
2023,"Torrent",6,8898
2023,"Torroella de Montgrí",201,646743
2023,"Ullà",11,62445
2023,"Ullastret",5,13661
2023,"Ultramort",4,11725
2023,"Vall-llobrega",14,47527
2023,"Verges",13,60979
2023,"Vilopriu",6,10468
