"year","mun","cont","kg"
2023,"Abusejo",2,3377
2023,"Agallas",6,5193
2023,"Ahigal de los Aceiteros",2,3248
2023,"Ahigal de Villarino",1,817
2023,"Alameda de Gardón, La",3,2223
2023,"Alamedilla, La",3,3245
2023,"Alaraz",5,2949
2023,"Alba de Tormes",36,37155
2023,"Alba de Yeltes",1,2222
2023,"Alberca, La",18,19824
2023,"Alberguería de Argañán, La",2,2262
2023,"Alconada",3,1905
2023,"Aldea del Obispo",3,3991
2023,"Aldeacipreste",1,971
2023,"Aldeadávila de la Ribera",7,3340
2023,"Aldealengua",4,4204
2023,"Aldeanueva de Figueroa",2,2235
2023,"Aldeanueva de la Sierra",1,1120
2023,"Aldearrodrigo",1,1211
2023,"Aldearrubia",5,10190
2023,"Aldeaseca de Alba",2,825
2023,"Aldeaseca de la Frontera",4,2357
2023,"Aldeatejada",22,30547
2023,"Aldeavieja de Tormes",2,1661
2023,"Aldehuela de la Bóveda",1,2191
2023,"Aldehuela de Yeltes",2,2728
2023,"Almenara de Tormes",3,1840
2023,"Almendra",1,2100
2023,"Anaya de Alba",3,4447
2023,"Añover de Tormes",1,415
2023,"Arabayona de Mógica",3,6334
2023,"Arapiles",9,7681
2023,"Arcediano",1,1334
2023,"Arco, El",1,675
2023,"Armenteros",7,7084
2023,"Atalaya, La",1,1508
2023,"Babilafuente",9,11894
2023,"Bañobárez",2,5160
2023,"Barbadillo",6,6489
2023,"Barbalos",2,1342
2023,"Barceo",2,918
2023,"Barruecopardo",5,3369
2023,"Bastida, La",1,1118
2023,"Béjar",54,97332
2023,"Beleña",2,2207
2023,"Bermellar",1,1901
2023,"Berrocal de Huebra",1,538
2023,"Berrocal de Salvatierra",2,1463
2023,"Boada",3,3843
2023,"Bodón, El",4,4683
2023,"Bogajo",1,1518
2023,"Bouza, La",1,1230
2023,"Bóveda del Río Almar",2,2488
2023,"Brincones",1,958
2023,"Buenamadre",2,1621
2023,"Buenavista",2,2762
2023,"Cabaco, El",6,3315
2023,"Cabeza de Béjar, La",2,1571
