"year","mun","cont","kg"
2023,"Acebeda, La",3,3387
2023,"Ajalvir",39,59149
2023,"Alameda del Valle",7,15902
2023,"Álamo, El",56,69855
2023,"Alcalá de Henares",711,2606407
2023,"Alcobendas",290,1706604
2023,"Alcorcón",570,2279959
2023,"Aldea del Fresno",20,28943
2023,"Algete",105,309118
2023,"Alpedrete",90,256825
2023,"Ambite",10,12375
2023,"Anchuelo",14,17166
2023,"Aranjuez",296,666536
2023,"Arganda del Rey",277,524015
2023,"Arroyomolinos",181,356196
2023,"Atazar, El",4,0
2023,"Batres",22,22710
2023,"Becerril de la Sierra",65,130024
2023,"Belmonte de Tajo",19,24830
2023,"Berrueco, El",10,22339
2023,"Berzosa del Lozoya",5,4661
2023,"Boadilla del Monte",310,1030959
2023,"Boalo, El",71,179453
2023,"Braojos",3,4715
2023,"Brea de Tajo",18,15410
2023,"Brunete",81,150297
2023,"Buitrago del Lozoya",17,36482
2023,"Bustarviejo",33,65035
2023,"Cabanillas de la Sierra",13,26004
2023,"Cabrera, La",44,72219
2023,"Cadalso de los Vidrios",31,31397
2023,"Camarma de Esteruelas",40,93008
2023,"Campo Real",32,65908
2023,"Canencia",6,17868
2023,"Carabaña",30,33620
2023,"Casarrubuelos",27,37238
2023,"Cenicientos",12,14339
2023,"Cercedilla",63,112763
2023,"Cervera de Buitrago",6,5070
2023,"Chapinería",22,27022
2023,"Chinchón",37,91485
2023,"Ciempozuelos",139,213606
2023,"Cobeña",46,127482
2023,"Collado Mediano",32,111232
2023,"Collado Villalba",256,936240
2023,"Colmenar de Oreja",65,80222
2023,"Colmenar del Arroyo",14,32738
2023,"Colmenar Viejo",195,619704
2023,"Colmenarejo",47,120516
2023,"Corpa",6,7321
2023,"Coslada",270,944206
2023,"Cubas de la Sagra",51,64849
2023,"Daganzo de Arriba",52,144543
2023,"Escorial, El",108,293921
2023,"Estremera",23,29065
2023,"Fresnedillas de la Oliva",13,22021
2023,"Fresno de Torote",23,27246
2023,"Fuenlabrada",539,2107320
2023,"Fuente el Saz de Jarama",33,97127
2023,"Fuentidueña de Tajo",35,32235
2023,"Galapagar",177,566813
2023,"Garganta de los Montes",9,20595
2023,"Gargantilla del Lozoya y Pinilla de Buitrago",12,24832
2023,"Gascones",4,6620
2023,"Getafe",618,2115085
2023,"Griñón",55,128525
2023,"Guadalix de la Sierra",33,75480
2023,"Guadarrama",106,261646
2023,"Hiruela, La",2,2082
2023,"Horcajo de la Sierra-Aoslos",7,8062
2023,"Horcajuelo de la Sierra",3,3748
2023,"Hoyo de Manzanares",47,151010
2023,"Humanes de Madrid",114,209695
2023,"Leganés",672,2261567
2023,"Loeches",63,92094
2023,"Lozoya",8,28127
2023,"Lozoyuela-Navas-Sieteiglesias",19,28215
2023,"Madarcos",3,2832
2023,"Madrid",8788,63501900
2023,"Majadahonda",247,1288971
2023,"Manzanares el Real",67,185285
2023,"Meco",72,171378
2023,"Mejorada del Campo",91,228000
2023,"Miraflores de la Sierra",78,118660
2023,"Molar, El",73,104572
2023,"Molinos, Los",34,84042
2023,"Montejo de la Sierra",9,10880
2023,"Moraleja de Enmedio",48,54990
2023,"Moralzarzal",87,221973
2023,"Morata de Tajuña",48,66346
2023,"Móstoles",652,2269446
2023,"Navacerrada",40,78184
2023,"Navalafuente",24,37312
2023,"Navalagamella",14,25117
2023,"Navalcarnero",149,263178
2023,"Navarredonda y San Mamés",5,8192
2023,"Navas del Rey",25,42793
2023,"Nuevo Baztán",65,92198
2023,"Olmeda de las Fuentes",4,10345
2023,"Orusco de Tajuña",15,14995
2023,"Paracuellos de Jarama",135,362695
2023,"Parla",455,1027826
2023,"Patones",6,9247
2023,"Pedrezuela",41,104318
2023,"Pelayos de la Presa",20,38225
2023,"Perales de Tajuña",29,40660
2023,"Pezuela de las Torres",11,17762
2023,"Pinilla del Valle",4,8607
2023,"Pinto",219,734318
2023,"Piñuécar-Gandullas",8,5222
2023,"Pozuelo de Alarcón",286,1590283
2023,"Pozuelo del Rey",9,11118
2023,"Prádena del Rincón",2,4355
2023,"Puebla de la Sierra",5,2309
2023,"Puentes Viejas",12,16037
2023,"Quijorna",20,32626
2023,"Rascafría",29,53905
2023,"Redueña",2,3978
2023,"Ribatejada",13,10148
2023,"Rivas-Vaciamadrid",335,1376037
2023,"Robledillo de la Jara",3,5492
2023,"Robledo de Chavela",43,67800
2023,"Robregordo",2,1948
2023,"Rozas de Madrid, Las",557,1308780
2023,"Rozas de Puerto Real",6,3600
2023,"San Agustín del Guadalix",78,204767
2023,"San Fernando de Henares",126,491138
2023,"San Lorenzo de El Escorial",94,343041
2023,"San Martín de la Vega",97,146934
2023,"San Martín de Valdeiglesias",70,97482
