"year","mun","cont","kg"
2021,"Adeje",298,1876100
2021,"Arafo",38,60650
2021,"Arico",48,118570
2021,"Arona",403,1941470
2021,"Buenavista del Norte",30,70350
2021,"Candelaria",149,256200
2021,"Fasnia",15,28550
2021,"Garachico",24,53880
2021,"Granadilla de Abona",281,631160
2021,"Guancha, La",37,50210
2021,"Guía de Isora",137,385720
2021,"Güímar",99,198830
2021,"Icod de los Vinos",133,205510
2021,"Matanza de Acentejo, La",63,102570
2021,"Orotava, La",242,481810
2021,"Puerto de la Cruz",199,852260
2021,"Realejos, Los",188,341760
2021,"Rosario, El",119,215430
2021,"San Cristóbal de La Laguna",736,1546940
2021,"San Juan de la Rambla",39,46770
2021,"San Miguel de Abona",131,343590
2021,"Santa Cruz de Tenerife",994,2168490
2021,"Santa Úrsula",82,179410
2021,"Santiago del Teide",61,326270
2021,"Sauzal, El",58,150770
2021,"Silos, Los",33,51640
2021,"Tacoronte",141,227880
2021,"Tanque, El",12,15590
2021,"Tegueste",71,134800
2021,"Victoria de Acentejo, La",48,48260
2021,"Vilaflor de Chasna",27,31650
