"year","mun","cont","kg"
2023,"Alájar",8,19479
2023,"Aljaraque",137,239525
2023,"Almendro, El",10,10422
2023,"Almonaster la Real",22,21789
2023,"Almonte",165,226236
2023,"Alosno",30,16684
2023,"Aracena",70,135180
2023,"Aroche",11,5361
2023,"Arroyomolinos de León",9,6953
2023,"Ayamonte",234,539858
2023,"Beas",31,23882
2023,"Berrocal",6,6461
2023,"Bollullos Par del Condado",86,117108
2023,"Bonares",35,37784
2023,"Cabezas Rubias",6,1873
2023,"Cala",16,11660
2023,"Calañas",20,16509
2023,"Campillo, El",15,12377
2023,"Campofrío",9,6400
2023,"Cañaveral de León",4,4063
2023,"Cartaya",161,342607
2023,"Castaño del Robledo",5,5885
2023,"Cerro de Andévalo, El",15,16823
2023,"Chucena",13,16187
2023,"Corteconcepción",6,8213
2023,"Cortegana",31,34298
2023,"Cortelazor",5,4745
2023,"Cumbres de Enmedio",1,224
2023,"Cumbres de San Bartolomé",6,3418
2023,"Cumbres Mayores",10,8249
2023,"Encinasola",18,13383
2023,"Escacena del Campo",13,16847
2023,"Fuenteheridos",7,14648
2023,"Galaroza",9,12973
2023,"Gibraleón",60,89911
2023,"Granada de Río-Tinto, La",4,1547
2023,"Granado, El",7,3018
2023,"Higuera de la Sierra",12,15667
2023,"Hinojales",2,1881
2023,"Hinojos",27,41739
2023,"Huelva",463,1248660
2023,"Isla Cristina",177,405248
2023,"Jabugo",13,17382
2023,"Lepe",214,307414
2023,"Linares de la Sierra",2,4599
2023,"Lucena del Puerto",18,18982
2023,"Manzanilla",16,8587
2023,"Marines, Los",4,5209
2023,"Minas de Riotinto",31,19108
2023,"Moguer",114,191476
2023,"Nava, La",6,5497
2023,"Nerva",45,23690
2023,"Niebla",33,23349
2023,"Palma del Condado, La",57,88824
2023,"Palos de la Frontera",57,94340
2023,"Paterna del Campo",25,46860
2023,"Paymogo",10,6241
2023,"Puebla de Guzmán",20,14864
2023,"Puerto Moral",3,2293
2023,"Punta Umbría",187,366036
2023,"Rociana del Condado",34,35927
2023,"Rosal de la Frontera",14,13945
2023,"San Bartolomé de la Torre",26,24354
2023,"San Juan del Puerto",54,51399
2023,"San Silvestre de Guzmán",10,9336
2023,"Sanlúcar de Guadiana",8,7227
2023,"Santa Ana la Real",8,7554
2023,"Santa Bárbara de Casa",8,6673
2023,"Santa Olalla del Cala",12,8599
2023,"Trigueros",44,43875
2023,"Valdelarco",3,2089
2023,"Valverde del Camino",76,91671
2023,"Villablanca",16,29089
2023,"Villalba del Alcor",19,14365
2023,"Villanueva de las Cruces",4,708
2023,"Villanueva de los Castillejos",15,22476
2023,"Villarrasa",12,7830
2023,"Zalamea la Real",32,23640
2023,"Zarza-Perrunal, La",10,7913
2023,"Zufre",6,5104
