"year","mun","cont","kg"
2021,"Aiguafreda",27,88800
2021,"Ametlla del Vallès, L'",57,207753
2021,"Bigues i Riells",63,208376
2021,"Caldes de Montbui",98,388445
2021,"Campins",8,22177
2021,"Canovelles",73,206597
2021,"Cànoves i Samalús",101,87620
2021,"Cardedeu",71,402648
2021,"Castellcir",14,40066
2021,"Castellterçol",19,55462
2021,"Figaró-Montmany",12,30910
2021,"Fogars de Montclús",20,47648
2021,"Franqueses del Vallès, Les",89,314940
2021,"Garriga, La",76,329415
2021,"Granera",5,11671
2021,"Granollers",212,1084636
2021,"Gualba",24,64414
2021,"Llagosta, La",49,124532
2021,"Lliçà d'Amunt",282,388020
2021,"Lliçà de Vall",65,187817
2021,"Llinars del Vallès",72,213180
2021,"Martorelles",44,122335
2021,"Mollet del Vallès",186,850984
2021,"Montmeló",45,154031
2021,"Montornès del Vallès",76,263994
2021,"Montseny",8,22241
2021,"Parets del Vallès",70,286618
2021,"Roca del Vallès, La",61,221487
2021,"Sant Antoni de Vilamajor",33,156503
2021,"Sant Celoni",113,345117
2021,"Sant Esteve de Palautordera",22,79340
2021,"Sant Feliu de Codines",43,160599
2021,"Sant Fost de Campsentelles",33,131443
2021,"Sant Pere de Vilamajor",219,156066
2021,"Sant Quirze Safaja",5,31640
2021,"Santa Eulàlia de Ronçana",55,211328
2021,"Santa Maria de Martorelles",10,32689
2021,"Santa Maria de Palautordera",90,244679
2021,"Tagamanent",6,7030
2021,"Vallgorguina",28,76938
2021,"Vallromanes",35,112615
2021,"Vilalba Sasserra",9,29523
2021,"Vilanova del Vallès",43,143463
