"year","mun","cont","kg"
2022,"Alameda",24,78607
2022,"Alcaucín",27,47452
2022,"Alfarnate",8,21199
2022,"Alfarnatejo",4,7180
2022,"Algarrobo",47,162315
2022,"Algatocín",5,15737
2022,"Alhaurín de la Torre",162,421200
2022,"Alhaurín el Grande",98,274860
2022,"Almáchar",11,27364
2022,"Almargen",17,21033
2022,"Almogía",14,35947
2022,"Álora",52,113626
2022,"Alozaina",11,24112
2022,"Alpandeire",5,3016
2022,"Antequera",220,380440
2022,"Árchez",5,11968
2022,"Archidona",59,118132
2022,"Ardales",23,21454
2022,"Arenas",8,35512
2022,"Arriate",29,120559
2022,"Atajate",4,6231
2022,"Benadalid",3,4502
2022,"Benahavís",90,300088
2022,"Benalauría",3,8317
2022,"Benalmádena",342,2043610
2022,"Benamargosa",13,24172
2022,"Benamocarra",12,29050
2022,"Benaoján",9,19600
2022,"Benarrabá",5,15248
2022,"Borge, El",5,14267
2022,"Burgo, El",14,20973
2022,"Campillos",46,102734
2022,"Cañete la Real",13,17668
2022,"Canillas de Aceituno",8,51238
2022,"Canillas de Albaida",5,14146
2022,"Carratraca",6,6126
2022,"Cartajima",4,2993
2022,"Cártama",83,159280
2022,"Casabermeja",37,61090
2022,"Casarabonela",17,50993
2022,"Casares",85,217112
2022,"Coín",78,294220
2022,"Colmenar",19,49289
2022,"Comares",9,21243
2022,"Cómpeta",11,67432
2022,"Cortes de la Frontera",22,57685
2022,"Cuevas Bajas",13,16030
2022,"Cuevas de San Marcos",17,42755
2022,"Cuevas del Becerro",7,29876
2022,"Cútar",5,9480
2022,"Estepona",519,1613266
2022,"Faraján",2,2889
2022,"Frigiliana",24,147120
2022,"Fuengirola",371,2362225
2022,"Fuente de Piedra",20,19925
2022,"Gaucín",11,55526
2022,"Genalguacil",5,7458
2022,"Guaro",5,26835
2022,"Humilladero",36,23686
2022,"Igualeja",4,8551
2022,"Istán",15,23812
2022,"Iznate",7,8744
2022,"Jimera de Líbar",4,5173
2022,"Jubrique",9,10549
2022,"Júzcar",3,2715
2022,"Macharaviaya",4,7780
2022,"Málaga",1833,9291121
2022,"Manilva",129,558608
2022,"Marbella",1012,4749995
2022,"Mijas",704,2710108
2022,"Moclinejo",5,18471
2022,"Mollina",46,76993
2022,"Monda",15,31865
2022,"Montecorto",6,12653
2022,"Montejaque",7,12507
2022,"Nerja",110,721380
2022,"Ojén",38,61900
2022,"Parauta",5,2900
2022,"Periana",20,63356
2022,"Pizarra",51,99920
2022,"Pujerra",2,3443
2022,"Rincón de la Victoria",190,804980
2022,"Riogordo",18,39060
2022,"Ronda",170,295474
2022,"Salares",3,5202
2022,"Sayalonga",8,28152
2022,"Sedella",5,17801
2022,"Serrato",5,5118
2022,"Sierra de Yeguas",20,24355
2022,"Teba",17,11500
2022,"Tolox",9,25416
2022,"Torremolinos",543,1886735
2022,"Torrox",102,545860
2022,"Totalán",4,10765
2022,"Valle de Abdalajís",17,20940
2022,"Vélez-Málaga",393,1224529
2022,"Villanueva de Algaidas",32,43795
2022,"Villanueva de la Concepción",23,58513
2022,"Villanueva de Tapia",16,17142
2022,"Villanueva del Rosario",22,60455
2022,"Villanueva del Trabuco",35,106522
2022,"Viñuela",20,46614
2022,"Yunquera",14,33480
