"year","mun","cont","kg"
2022,"Abánades",2,6274
2022,"Ablanque",1,1625
2022,"Adobes",1,758
2022,"Alaminos",2,2923
2022,"Alarilla",3,3378
2022,"Albalate de Zorita",5,2411
2022,"Albares",2,7956
2022,"Albendiego",1,2017
2022,"Alcocer",4,8244
2022,"Alcolea de las Peñas",1,1200
2022,"Alcolea del Pinar",7,4886
2022,"Alcoroches",3,4881
2022,"Aldeanueva de Guadalajara",2,3773
2022,"Algar de Mesa",1,871
2022,"Algora",2,3806
2022,"Alhóndiga",2,4556
2022,"Alique",1,1788
2022,"Almadrones",4,4556
2022,"Almoguera",3,5860
2022,"Almonacid de Zorita",5,4700
2022,"Alocén",1,3188
2022,"Alovera",32,119263
2022,"Alustante",4,5622
2022,"Angón",1,3198
2022,"Anguita",5,4404
2022,"Anquela del Ducado",2,1469
2022,"Anquela del Pedregal",1,2209
2022,"Aranzueque",5,4259
2022,"Arbancón",2,2701
2022,"Arbeteta",2,2445
2022,"Argecilla",3,2315
2022,"Armallones",1,1104
2022,"Armuña de Tajuña",4,5443
2022,"Arroyo de las Fraguas",1,1096
2022,"Atanzón",3,5138
2022,"Atienza",3,4462
2022,"Auñón",4,3454
2022,"Azuqueca de Henares",86,319277
2022,"Baides",3,1858
2022,"Baños de Tajo",1,550
2022,"Bañuelos",1,964
2022,"Barriopedro",1,2343
2022,"Berninches",4,2737
2022,"Bodera, La",1,1922
2022,"Brihuega",38,52532
2022,"Budia",4,6164
2022,"Bujalaro",1,1077
2022,"Bustares",1,2098
2022,"Cabanillas del Campo",51,99534
2022,"Campillo de Dueñas",2,3385
2022,"Campillo de Ranas",8,15376
2022,"Campisábalos",2,2486
2022,"Cañizar",1,1433
2022,"Canredondo",1,1801
2022,"Cantalojas",3,4760
2022,"Cardoso de la Sierra, El",3,2088
2022,"Casa de Uceda",1,2514
2022,"Casar, El",47,156618
2022,"Casas de San Galindo",1,1132
2022,"Caspueñas",5,4199
2022,"Castejón de Henares",1,1190
2022,"Castellar de la Muela",1,319
2022,"Castilforte",1,330
2022,"Castilnuevo",1,690
2022,"Cendejas de Enmedio",3,943
2022,"Cendejas de la Torre",1,788
2022,"Centenera",2,2299
2022,"Checa",3,2891
2022,"Chequilla",1,557
2022,"Chillarón del Rey",2,1908
2022,"Chiloeches",24,35011
2022,"Cifuentes",28,39334
2022,"Cincovillas",1,683
2022,"Ciruelas",2,3994
2022,"Ciruelos del Pinar",1,2235
2022,"Cobeta",3,4444
2022,"Cogollor",1,1162
2022,"Cogolludo",9,10418
2022,"Condemios de Abajo",1,948
2022,"Condemios de Arriba",3,2973
2022,"Congostrina",1,1877
2022,"Copernal",1,1125
2022,"Corduente",12,9809
2022,"Cubillo de Uceda, El",2,3146
2022,"Driebes",3,3595
2022,"Durón",2,4144
2022,"Embid",1,837
2022,"Escamilla",1,1140
2022,"Escariche",3,2469
2022,"Escopete",2,1378
2022,"Espinosa de Henares",10,9975
2022,"Esplegares",1,1062
2022,"Establés",2,2472
2022,"Estriégana",1,5353
