"year","mun","cont","kg"
2023,"Abla",8,6275
2023,"Abrucena",10,7589
2023,"Adra",165,275587
2023,"Albanchez",7,9824
2023,"Alboloduy",6,3283
2023,"Albox",39,177333
2023,"Alcolea",9,8880
2023,"Alcóntar",4,8066
2023,"Alcudia de Monteagud",1,1901
2023,"Alhabia",6,5098
2023,"Alhama de Almería",30,23623
2023,"Alicún",2,2552
2023,"Almería",685,2110698
2023,"Almócita",4,4622
2023,"Alsodux",3,1179
2023,"Antas",12,49220
2023,"Arboleas",19,63941
2023,"Armuña de Almanzora",3,4825
2023,"Bacares",3,3414
2023,"Balanegra",16,21851
2023,"Bayárcal",6,3042
2023,"Bayarque",3,3183
2023,"Bédar",6,14577
2023,"Beires",3,1687
2023,"Benahadux",31,34846
2023,"Benitagla",1,835
2023,"Benizalón",3,3659
2023,"Bentarique",4,1320
2023,"Berja",71,105195
2023,"Canjáyar",10,11106
2023,"Cantoria",14,51467
2023,"Carboneras",94,113672
2023,"Castro de Filabres",2,1187
2023,"Chercos",1,4350
2023,"Chirivel",7,22183
2023,"Cóbdar",1,2910
2023,"Cuevas del Almanzora",58,216398
2023,"Dalías",14,29685
2023,"Ejido, El",379,722799
2023,"Enix",6,6284
2023,"Felix",6,9933
2023,"Fiñana",13,8872
2023,"Fines",11,32194
2023,"Fondón",20,17841
2023,"Gádor",28,10718
2023,"Gallardos, Los",16,43703
2023,"Garrucha",24,148884
2023,"Gérgal",17,6589
2023,"Huécija",5,4627
2023,"Huércal de Almería",102,134623
2023,"Huércal-Overa",53,294210
2023,"Íllar",4,4600
2023,"Instinción",7,6226
2023,"Laroya",2,2852
2023,"Láujar de Andarax",17,19994
2023,"Líjar",2,5603
2023,"Lubrín",11,10028
2023,"Lucainena de las Torres",4,5385
2023,"Lúcar",4,11941
2023,"Macael",14,77510
2023,"María",9,17415
2023,"Mojácar",73,106391
2023,"Mojonera, La",50,42233
2023,"Nacimiento",6,3611
2023,"Níjar",169,333240
2023,"Ohanes",6,6471
2023,"Olula de Castro",2,1464
2023,"Olula del Río",17,91526
2023,"Oria",7,32165
2023,"Padules",5,5123
2023,"Partaloa",5,13310
2023,"Paterna del Río",5,3769
2023,"Pechina",27,20372
2023,"Pulpí",58,162007
2023,"Purchena",8,22341
2023,"Rágol",4,3201
2023,"Rioja",13,14560
2023,"Roquetas de Mar",444,1327813
2023,"Santa Cruz de Marchena",3,1467
2023,"Santa Fe de Mondújar",8,1637
2023,"Senés",3,1329
2023,"Serón",11,30321
2023,"Sierro",1,5459
2023,"Somontín",4,7505
2023,"Sorbas",22,19192
2023,"Suflí",2,3299
2023,"Tabernas",46,47269
2023,"Taberno",8,13799
2023,"Tahal",5,5373
2023,"Terque",5,5733
2023,"Tíjola",17,50675
2023,"Tres Villas, Las",9,2764
2023,"Turre",14,58943
2023,"Turrillas",1,3175
2023,"Uleila del Campo",5,5561
2023,"Urrácal",1,5445
2023,"Velefique",3,2774
2023,"Vélez-Blanco",11,27570
2023,"Vélez-Rubio",22,94464
2023,"Vera",94,272517
2023,"Viator",46,30689
2023,"Vícar",131,121397
2023,"Zurgena",10,42810
