"year","mun","cont","kg"
2023,"Abarca de Campos",2,1811
2023,"Abia de las Torres",1,1766
2023,"Aguilar de Campoo",64,201700
2023,"Alar del Rey",23,30667
2023,"Alba de Cerrato",2,4980
2023,"Amayuelas de Arriba",1,699
2023,"Ampudia",10,13639
2023,"Amusco",5,15785
2023,"Antigüedad",5,10309
2023,"Arconada",1,307
2023,"Astudillo",10,24946
2023,"Autilla del Pino",4,8482
2023,"Autillo de Campos",1,1889
2023,"Ayuela",3,1829
2023,"Baltanás",16,39213
2023,"Baquerín de Campos",1,358
2023,"Bárcena de Campos",1,2477
2023,"Barruelo de Santullán",16,36273
2023,"Báscones de Ojeda",3,8843
2023,"Becerril de Campos",9,15629
2023,"Belmonte de Campos",1,361
2023,"Berzosilla",4,991
2023,"Boada de Campos",1,0
2023,"Boadilla de Rioseco",4,4698
2023,"Boadilla del Camino",2,4743
2023,"Brañosera",8,13863
2023,"Buenavista de Valdavia",8,16130
2023,"Bustillo de la Vega",4,5755
2023,"Bustillo del Páramo de Carrión",1,938
2023,"Calahorra de Boedo",2,3118
2023,"Calzada de los Molinos",3,5266
2023,"Capillas",1,818
2023,"Cardeñosa de Volpejera",1,297
2023,"Carrión de los Condes",27,67685
2023,"Castil de Vela",1,957
2023,"Castrejón de la Peña",6,6187
2023,"Castrillo de Don Juan",4,5294
2023,"Castrillo de Onielo",2,4060
2023,"Castrillo de Villavega",3,5218
2023,"Castromocho",2,2327
2023,"Cervatos de la Cueza",11,9079
2023,"Cervera de Pisuerga",36,66549
2023,"Cevico de la Torre",4,17498
2023,"Cevico Navero",3,6893
2023,"Cisneros",4,5408
2023,"Cobos de Cerrato",4,6101
2023,"Collazos de Boedo",2,1937
2023,"Congosto de Valdavia",4,5497
2023,"Cordovilla la Real",2,2427
2023,"Cubillas de Cerrato",3,1920
2023,"Dehesa de Montejo",2,1135
2023,"Dehesa de Romanos",3,1051
2023,"Dueñas",32,72701
2023,"Espinosa de Cerrato",0,0
2023,"Espinosa de Villagonzalo",3,6079
2023,"Frechilla",2,3479
2023,"Fresno del Río",3,3940
2023,"Frómista",11,26496
2023,"Fuentes de Nava",6,14650
2023,"Fuentes de Valdepero",6,6021
2023,"Grijota",11,28400
2023,"Guardo",38,101708
2023,"Guaza de Campos",1,2136
2023,"Hérmedes de Cerrato",1,3036
2023,"Herrera de Pisuerga",26,38601
2023,"Herrera de Valdecañas",3,3462
2023,"Hontoria de Cerrato",1,1135
2023,"Hornillos de Cerrato",2,3341
2023,"Husillos",6,10629
2023,"Itero de la Vega",3,5261
2023,"Lagartos",3,1998
2023,"Lantadilla",5,9490
2023,"Ledigos",3,4450
2023,"Loma de Ucieza",7,10673
2023,"Lomas",1,802
2023,"Magaz de Pisuerga",8,12705
2023,"Manquillos",2,1043
2023,"Mantinos",2,1061
2023,"Marcilla de Campos",3,1113
2023,"Mazariegos",1,2640
2023,"Mazuecos de Valdeginate",1,1861
2023,"Melgar de Yuso",4,5223
2023,"Meneses de Campos",2,3049
2023,"Micieces de Ojeda",2,1353
2023,"Monzón de Campos",4,13428
2023,"Moratinos",2,3213
2023,"Mudá",1,3600
2023,"Nogal de las Huertas",2,782
2023,"Olea de Boedo",1,1405
2023,"Olmos de Ojeda",4,4182
2023,"Osornillo",1,1678
2023,"Osorno la Mayor",11,28507
2023,"Palencia",317,1495830
2023,"Palenzuela",1,5774
2023,"Páramo de Boedo",3,472
2023,"Paredes de Nava",18,38111
2023,"Payo de Ojeda",1,589
2023,"Pedraza de Campos",1,1118
2023,"Pedrosa de la Vega",5,4408
2023,"Perales",2,2331
2023,"Pernía, La",13,9918
2023,"Piña de Campos",4,6727
2023,"Pino del Río",4,4503
2023,"Población de Arroyo",2,583
2023,"Población de Campos",2,5374
2023,"Población de Cerrato",2,2424
2023,"Polentinos",1,1694
2023,"Pomar de Valdivia",11,12179
2023,"Poza de la Vega",1,2137
2023,"Pozo de Urama",1,668
2023,"Prádanos de Ojeda",4,5739
2023,"Puebla de Valdavia, La",2,1116
2023,"Quintana del Puente",5,5817
2023,"Quintanilla de Onsoña",6,4129
2023,"Reinoso de Cerrato",2,4472
2023,"Renedo de la Vega",5,5771
2023,"Requena de Campos",1,574
2023,"Respenda de la Peña",1,2113
2023,"Revenga de Campos",2,6106
2023,"Revilla de Collazos",1,631
2023,"Ribas de Campos",1,3233
2023,"Riberos de la Cueza",1,598
2023,"Saldaña",33,58995
2023,"Salinas de Pisuerga",5,13803
2023,"San Cebrián de Campos",3,6341
2023,"San Cebrián de Mudá",2,2322
2023,"San Cristóbal de Boedo",2,374
2023,"San Mamés de Campos",1,747
2023,"San Román de la Cuba",1,1417
2023,"Santa Cecilia del Alcor",1,155
2023,"Santa Cruz de Boedo",2,1145
2023,"Santervás de la Vega",8,9076
2023,"Santibáñez de Ecla",3,717
2023,"Santibáñez de la Peña",13,21275
2023,"Santoyo",2,6761
2023,"Serna, La",3,4351
2023,"Soto de Cerrato",1,1406
2023,"Sotobañado y Priorato",3,7837
2023,"Tabanera de Cerrato",2,6658
2023,"Tabanera de Valdavia",1,1657
2023,"Támara de Campos",1,3976
2023,"Tariego de Cerrato",8,15100
2023,"Torquemada",6,11176
2023,"Torremormojón",1,812
2023,"Triollo",6,4793
2023,"Valbuena de Pisuerga",0,0
2023,"Valde-Ucieza",0,0
2023,"Valdeolmillos",2,923
2023,"Valderrábano",3,574
2023,"Valle de Cerrato",1,4066
2023,"Valle del Retortillo",5,3798
2023,"Velilla del Río Carrión",22,33847
2023,"Venta de Baños",41,96895
2023,"Vertavillo",3,2545
2023,"Vid de Ojeda, La",2,1939
2023,"Villabasta de Valdavia",1,262
2023,"Villacidaler",1,720
2023,"Villaconancio",2,2977
2023,"Villada",16,19733
2023,"Villaeles de Valdavia",2,1536
2023,"Villahán",3,6434
2023,"Villaherreros",4,4123
2023,"Villalaco",1,3092
2023,"Villalba de Guardo",3,2775
2023,"Villalcázar de Sirga",3,6753
2023,"Villalcón",2,1889
2023,"Villalobón",18,28050
2023,"Villaluenga de la Vega",6,8568
2023,"Villamartín de Campos",2,4977
2023,"Villamediana",2,5539
2023,"Villameriel",2,1731
2023,"Villamoronta",2,3552
2023,"Villamuera de la Cueza",1,1928
2023,"Villamuriel de Cerrato",49,80549
2023,"Villanueva del Rebollar",1,1795
2023,"Villanuño de Valdavia",2,3870
2023,"Villaprovedo",1,2729
2023,"Villarmentero de Campos",1,2304
2023,"Villarrabé",4,3384
2023,"Villarramiel",9,17154
2023,"Villasarracino",2,3611
2023,"Villasila de Valdavia",1,1522
2023,"Villaturde",4,1514
2023,"Villaumbrales",7,9504
2023,"Villaviudas",2,6245
2023,"Villerías de Campos",2,1529
2023,"Villodre",1,502
2023,"Villodrigo",7,3917
2023,"Villoldo",6,12015
2023,"Villota del Páramo",6,11106
2023,"Villovieco",2,2567
