"year","mun","cont","kg"
2021,"Àger",15,32470
2021,"Albesa",11,37941
2021,"Algerri",9,13624
2021,"Alòs de Balaguer",2,5031
2021,"Artesa de Segre",42,101607
2021,"Avellanes i Santa Linya, Les",6,19280
2021,"Balaguer",104,276952
2021,"Baronia de Rialb, La",10,5316
2021,"Bellcaire d'Urgell",11,32039
2021,"Bellmunt d'Urgell",2,4542
2021,"Cabanabona",2,2035
2021,"Camarasa",15,31800
2021,"Castelló de Farfanya",6,12064
2021,"Cubells",6,17185
2021,"Foradada",5,9715
2021,"Ivars de Noguera",4,9965
2021,"Menàrguens",6,23086
2021,"Montgai",7,17256
2021,"Oliola",5,5876
2021,"Os de Balaguer",14,30898
2021,"Penelles",5,16747
2021,"Ponts",28,77537
2021,"Preixens",4,11674
2021,"Sentiu de Sió, La",6,11752
2021,"Térmens",12,31384
2021,"Tiurana",1,2434
2021,"Torrelameu",5,19338
2021,"Vallfogona de Balaguer",21,55465
2021,"Vilanova de l'Aguda",7,7610
2021,"Vilanova de Meià",10,16097
