"year","mun","cont","kg"
2022,"Badalona",585,2847660
2022,"Badia del Vallès",38,128320
2022,"Barberà del Vallès",100,569900
2022,"Barcelona",3868,38829460
2022,"Begues",78,185460
2022,"Castellbisbal",53,246440
2022,"Castelldefels",378,1866600
2022,"Cerdanyola del Vallès",227,1122220
2022,"Cervelló",93,206280
2022,"Corbera de Llobregat",117,330740
2022,"Cornellà de Llobregat",150,1299260
2022,"Esplugues de Llobregat",162,812160
2022,"Gavà",284,919980
2022,"Hospitalet de Llobregat, L'",638,4014800
2022,"Molins de Rei",175,569050
2022,"Montcada i Reixac",120,505560
2022,"Montgat",51,276780
2022,"Pallejà",86,250240
2022,"Palma de Cervelló, La",13,67980
2022,"Papiol, El",59,102920
2022,"Prat de Llobregat, El",249,1114720
2022,"Ripollet",114,589380
2022,"Sant Adrià de Besòs",120,449020
2022,"Sant Andreu de la Barca",72,346160
2022,"Sant Boi de Llobregat",311,1268300
2022,"Sant Climent de Llobregat",26,83900
2022,"Sant Cugat del Vallès",342,2183460
2022,"Sant Feliu de Llobregat",147,773880
2022,"Sant Joan Despí",107,614940
2022,"Sant Just Desvern",165,484460
2022,"Sant Vicenç dels Horts",227,396880
2022,"Santa Coloma de Cervelló",42,161440
2022,"Santa Coloma de Gramenet",256,1300220
2022,"Tiana",73,220880
2022,"Torrelles de Llobregat",30,119210
2022,"Viladecans",238,963940
