"year","mun","cont","kg"
2023,"Abenójar",11,24151
2023,"Agudo",6,17781
2023,"Alamillo",4,3190
2023,"Albaladejo",3,3123
2023,"Alcázar de San Juan",109,289660
2023,"Alcoba",5,4237
2023,"Alcolea de Calatrava",7,51448
2023,"Alcubillas",5,9780
2023,"Aldea del Rey",10,16753
2023,"Alhambra",6,5968
2023,"Almadén",19,26883
2023,"Almadenejos",2,1301
2023,"Almagro",54,142532
2023,"Almedina",6,4497
2023,"Almodóvar del Campo",39,67706
2023,"Almuradiel",11,14573
2023,"Anchuras",3,1925
2023,"Arenales de San Gregorio",3,5420
2023,"Arenas de San Juan",6,9790
2023,"Argamasilla de Alba",25,64980
2023,"Argamasilla de Calatrava",31,57527
2023,"Arroba de los Montes",4,4464
2023,"Ballesteros de Calatrava",7,8194
2023,"Bolaños de Calatrava",63,135838
2023,"Brazatortas",5,17956
2023,"Cabezarados",2,2489
2023,"Cabezarrubias del Puerto",5,6648
2023,"Calzada de Calatrava",14,37824
2023,"Campo de Criptana",53,124750
2023,"Cañada de Calatrava",5,4097
2023,"Caracuel de Calatrava",1,811
2023,"Carrión de Calatrava",32,78926
2023,"Carrizosa",5,12865
2023,"Castellar de Santiago",13,16340
2023,"Chillón",8,18839
2023,"Ciudad Real",292,1025356
2023,"Corral de Calatrava",7,15353
2023,"Cortijos, Los",10,24995
2023,"Cózar",6,10817
2023,"Daimiel",78,242630
2023,"Fernán Caballero",8,16986
2023,"Fontanarejo",3,2032
2023,"Fuencaliente",10,17195
2023,"Fuenllana",3,6201
2023,"Fuente el Fresno",10,31744
2023,"Granátula de Calatrava",5,6280
2023,"Guadalmez",3,1749
2023,"Herencia",32,80040
2023,"Hinojosas de Calatrava",4,9530
2023,"Horcajo de los Montes",7,10167
2023,"Labores, Las",3,5290
2023,"Llanos del Caudillo",6,14425
2023,"Luciana",3,5160
2023,"Malagón",48,69571
2023,"Manzanares",102,290682
2023,"Membrilla",21,92837
2023,"Mestanza",3,7142
2023,"Miguelturra",68,309421
2023,"Montiel",9,739
2023,"Moral de Calatrava",20,50672
2023,"Navalpino",3,13310
2023,"Navas de Estena",3,4542
2023,"Pedro Muñoz",28,9288
2023,"Picón",6,10788
2023,"Piedrabuena",20,76561
2023,"Poblete",18,43420
2023,"Porzuna",14,22652
2023,"Pozuelo de Calatrava",17,79823
2023,"Pozuelos de Calatrava, Los",3,5301
2023,"Puebla de Don Rodrigo",3,4803
2023,"Puebla del Príncipe",6,13290
2023,"Puerto Lápice",5,5637
2023,"Puertollano",190,360710
2023,"Retuerta del Bullaque",7,14406
2023,"Robledo, El",14,15347
2023,"Ruidera",17,24473
2023,"Saceruela",14,7246
2023,"San Carlos del Valle",7,23531
2023,"San Lorenzo de Calatrava",3,1480
2023,"Santa Cruz de los Cáñamos",6,4203
2023,"Santa Cruz de Mudela",41,57406
2023,"Socuéllamos",48,114840
2023,"Solana del Pino",4,2220
2023,"Solana, La",63,191309
2023,"Terrinches",3,2778
2023,"Tomelloso",117,341950
2023,"Torralba de Calatrava",24,70103
2023,"Torre de Juan Abad",8,14517
2023,"Torrenueva",17,54632
2023,"Valdemanco del Esteras",2,2184
2023,"Valdepeñas",214,619145
2023,"Valenzuela de Calatrava",5,6588
2023,"Villahermosa",16,18480
2023,"Villamanrique",8,10628
2023,"Villamayor de Calatrava",5,3243
2023,"Villanueva de la Fuente",11,11998
2023,"Villanueva de los Infantes",31,80185
2023,"Villanueva de San Carlos",5,10524
2023,"Villar del Pozo",1,1873
2023,"Villarrubia de los Ojos",45,185573
2023,"Villarta de San Juan",12,25750
2023,"Viso del Marqués",29,37091
