"year","mun","cont","kg"
2023,"Abajas",1,1295
2023,"Adrada de Haza",0,0
2023,"Aguas Cándidas",5,6941
2023,"Aguilar de Bureba",1,2248
2023,"Albillos",0,0
2023,"Alcocero de Mola",1,2366
2023,"Alfoz de Bricia",0,0
2023,"Alfoz de Quintanadueñas",13,34391
2023,"Alfoz de Santa Gadea",0,0
2023,"Altable",1,462
2023,"Altos, Los",0,0
2023,"Ameyugo",5,8587
2023,"Anguix",0,0
2023,"Aranda de Duero",171,675961
2023,"Arandilla",2,3749
2023,"Arauzo de Miel",0,0
2023,"Arauzo de Salce",0,0
2023,"Arauzo de Torre",0,0
2023,"Arcos",0,0
2023,"Arenillas de Riopisuerga",2,2406
2023,"Arija",0,0
2023,"Arlanzón",13,27800
2023,"Arraya de Oca",1,1518
2023,"Atapuerca",5,7684
2023,"Ausines, Los",4,4315
2023,"Avellanosa de Muñó",0,0
2023,"Bahabón de Esgueva",0,0
2023,"Balbases, Los",7,10777
2023,"Baños de Valdearados",7,14347
2023,"Bañuelos de Bureba",2,649
2023,"Barbadillo de Herreros",0,0
2023,"Barbadillo del Mercado",0,0
2023,"Barbadillo del Pez",0,0
2023,"Barrio de Muñó",2,1282
2023,"Barrios de Bureba, Los",10,19872
2023,"Barrios de Colina",3,3662
2023,"Basconcillos del Tozo",0,0
2023,"Bascuñana",2,1912
2023,"Belbimbre",3,3279
2023,"Belorado",28,58274
2023,"Berberana",54,10000
2023,"Berlangas de Roa",0,0
2023,"Berzosa de Bureba",1,0
2023,"Bozoó",3,2627
2023,"Brazacorta",1,2934
2023,"Briviesca",44,78309
2023,"Bugedo",5,6721
2023,"Buniel",7,11128
2023,"Burgos",635,3576050
2023,"Busto de Bureba",2,5150
2023,"Cabañes de Esgueva",0,0
2023,"Cabezón de la Sierra",0,0
2023,"Caleruega",8,11899
2023,"Campillo de Aranda",3,4945
2023,"Campolara",0,0
2023,"Canicosa de la Sierra",5,11071
2023,"Cantabrana",1,2090
2023,"Carazo",0,0
2023,"Carcedo de Bureba",3,2705
2023,"Carcedo de Burgos",0,0
2023,"Cardeñadijo",6,10333
2023,"Cardeñajimeno",0,0
2023,"Cardeñuela Riopico",3,6686
2023,"Carrias",2,1189
2023,"Cascajares de Bureba",1,1904
2023,"Cascajares de la Sierra",0,0
2023,"Castellanos de Castro",1,931
2023,"Castil de Peones",1,1617
2023,"Castildelgado",3,5429
2023,"Castrillo de la Reina",3,7154
2023,"Castrillo de la Vega",3,0
2023,"Castrillo de Riopisuerga",2,4991
2023,"Castrillo del Val",3,0
2023,"Castrillo Mota de Judíos",2,1219
2023,"Castrojeriz",11,19170
2023,"Cavia",0,0
2023,"Cayuela",0,0
2023,"Cebrecos",1,1740
2023,"Celada del Camino",2,4305
2023,"Cerezo de Río Tirón",9,22366
2023,"Cerratón de Juarros",2,2834
2023,"Ciadoncha",2,3801
2023,"Cillaperlata",0,0
2023,"Cilleruelo de Abajo",0,0
2023,"Cilleruelo de Arriba",1,2003
2023,"Ciruelos de Cervera",3,10631
2023,"Cogollos",0,0
2023,"Condado de Treviño",60,72234
2023,"Contreras",0,0
2023,"Coruña del Conde",1,3044
2023,"Covarrubias",0,0
2023,"Cubillo del Campo",0,0
2023,"Cubo de Bureba",2,4243
2023,"Cueva de Roa, La",0,0
2023,"Cuevas de San Clemente",0,0
2023,"Encío",1,1400
2023,"Espinosa de Cervera",2,3825
2023,"Espinosa de los Monteros",20,64835
2023,"Espinosa del Camino",1,2088
2023,"Estépar",18,39255
2023,"Fontioso",0,0
2023,"Frandovínez",2,3852
2023,"Fresneda de la Sierra Tirón",2,4153
2023,"Fresneña",4,2451
2023,"Fresnillo de las Dueñas",9,12203
2023,"Fresno de Río Tirón",3,6310
2023,"Fresno de Rodilla",2,1440
2023,"Frías",0,0
2023,"Fuentebureba",4,3455
2023,"Fuentecén",1,0
2023,"Fuentelcésped",4,3740
2023,"Fuentelisendo",0,0
2023,"Fuentemolinos",0,0
2023,"Fuentenebro",2,4982
2023,"Fuentespina",7,14164
2023,"Galbarros",0,0
2023,"Gallega, La",0,0
2023,"Grijalba",1,3363
2023,"Grisaleña",3,4213
2023,"Gumiel de Izán",5,4229
2023,"Gumiel de Mercado",4,1411
2023,"Hacinas",0,0
2023,"Haza",0,0
2023,"Hontanas",3,3883
2023,"Hontangas",0,0
2023,"Hontoria de la Cantera",0,0
2023,"Hontoria de Valdearados",4,4685
2023,"Hontoria del Pinar",0,0
2023,"Hormazas, Las",1,3300
2023,"Hornillos del Camino",1,3220
2023,"Horra, La",0,0
2023,"Hortigüela",0,0
2023,"Hoyales de Roa",1,0
2023,"Huérmeces",5,5188
2023,"Huerta de Arriba",0,0
2023,"Huerta de Rey",0,0
2023,"Humada",11,4069
2023,"Hurones",1,1823
2023,"Ibeas de Juarros",30,43382
2023,"Ibrillos",1,867
2023,"Iglesiarrubia",0,0
2023,"Iglesias",2,1689
2023,"Isar",6,11997
2023,"Itero del Castillo",3,1480
2023,"Jaramillo de la Fuente",0,0
2023,"Jaramillo Quemado",0,0
2023,"Junta de Traslaloma",12,15750
2023,"Junta de Villalba de Losa",5,6250
2023,"Jurisdicción de Lara",0,0
2023,"Jurisdicción de San Zadornil",9,16640
2023,"Lerma",38,70858
2023,"Llano de Bureba",3,6520
2023,"Madrigal del Monte",0,0
2023,"Madrigalejo del Monte",1,0
2023,"Mahamud",3,7124
2023,"Mambrilla de Castrejón",0,0
2023,"Mambrillas de Lara",0,0
2023,"Mamolar",0,0
2023,"Manciles",1,963
2023,"Mazuela",2,3184
2023,"Mecerreyes",0,0
2023,"Medina de Pomar",81,159260
2023,"Melgar de Fernamental",14,28003
2023,"Merindad de Cuesta-Urria",0,0
2023,"Merindad de Montija",32,57750
2023,"Merindad de Río Ubierna",40,54752
2023,"Merindad de Sotoscueva",66,168940
2023,"Merindad de Valdeporres",0,0
2023,"Merindad de Valdivielso",26,37552
2023,"Milagros",9,22405
2023,"Miranda de Ebro",148,887034
2023,"Miraveche",4,8131
2023,"Modúbar de la Emparedada",0,0
2023,"Monasterio de la Sierra",0,0
2023,"Monasterio de Rodilla",8,11422
2023,"Moncalvillo",1,1746
2023,"Monterrubio de la Demanda",0,0
2023,"Montorio",2,4714
2023,"Moradillo de Roa",6,6954
2023,"Nava de Roa",0,0
2023,"Navas de Bureba",1,748
2023,"Nebreda",1,2411
2023,"Neila",5,6276
2023,"Olmedillo de Roa",0,0
2023,"Olmillos de Muñó",2,1165
2023,"Oña",35,65466
2023,"Oquillas",2,2849
2023,"Orbaneja Riopico",4,7996
2023,"Padilla de Abajo",1,2613
2023,"Padilla de Arriba",2,1282
2023,"Padrones de Bureba",2,4350
2023,"Palacios de la Sierra",12,24560
2023,"Palacios de Riopisuerga",0,0
2023,"Palazuelos de la Sierra",2,5636
2023,"Palazuelos de Muñó",2,3046
2023,"Pampliega",5,10612
2023,"Pancorbo",9,30724
2023,"Pardilla",3,3938
2023,"Partido de la Sierra en Tobalina",0,0
2023,"Pedrosa de Duero",0,0
2023,"Pedrosa de Río Úrbel",10,9749
2023,"Pedrosa del Páramo",1,3008
2023,"Pedrosa del Príncipe",3,3690
2023,"Peñaranda de Duero",8,14069
2023,"Peral de Arlanza",3,4834
2023,"Piérnigas",1,2984
2023,"Pineda de la Sierra",3,1586
2023,"Pineda Trasmonte",1,3202
2023,"Pinilla de los Barruecos",0,0
2023,"Pinilla de los Moros",0,0
2023,"Pinilla Trasmonte",3,7622
2023,"Poza de la Sal",13,24510
2023,"Prádanos de Bureba",1,1301
2023,"Pradoluengo",19,39398
2023,"Presencio",2,5202
2023,"Puebla de Arganzón, La",12,26402
2023,"Puentedura",0,0
2023,"Quemada",3,6538
2023,"Quintana del Pidio",6,14510
2023,"Quintanabureba",1,810
2023,"Quintanaélez",1,2605
2023,"Quintanaortuño",2,5727
2023,"Quintanapalla",2,2991
2023,"Quintanar de la Sierra",22,43769
2023,"Quintanavides",1,2576
2023,"Quintanilla de la Mata",0,0
2023,"Quintanilla del Agua y Tordueles",0,0
2023,"Quintanilla del Coco",1,2126
2023,"Quintanilla San García",2,4350
2023,"Quintanilla Vivar",9,20801
2023,"Quintanillas, Las",5,11729
2023,"Rabanera del Pinar",0,0
2023,"Rábanos",4,1608
2023,"Rabé de las Calzadas",3,6364
2023,"Rebolledo de la Torre",8,3504
2023,"Redecilla del Camino",3,3504
2023,"Redecilla del Campo",3,2943
2023,"Regumiel de la Sierra",4,6314
2023,"Reinoso",1,583
2023,"Retuerta",0,0
2023,"Revilla del Campo",5,10760
2023,"Revilla Vallejera",3,8524
2023,"Revilla y Ahedo, La",0,0
2023,"Revillarruz",0,0
2023,"Rezmondo",1,1692
2023,"Riocavado de la Sierra",0,0
2023,"Roa",117,360320
2023,"Rojas",5,3820
2023,"Royuela de Río Franco",4,4230
2023,"Rubena",3,7028
2023,"Rublacedo de Abajo",2,1575
2023,"Rucandio",7,5823
2023,"Salas de Bureba",4,10659
2023,"Salas de los Infantes",108,232200
2023,"Saldaña de Burgos",0,0
2023,"Salinillas de Bureba",4,2066
2023,"San Adrián de Juarros",3,3928
2023,"San Juan del Monte",4,7676
2023,"San Mamés de Burgos",3,5432
2023,"San Martín de Rubiales",0,0
2023,"San Millán de Lara",0,0
2023,"San Vicente del Valle",3,4080
2023,"Santa Cecilia",0,0
2023,"Santa Cruz de la Salceda",3,4888
2023,"Santa Cruz del Valle Urbión",5,7788
2023,"Santa Gadea del Cid",6,11581
2023,"Santa Inés",0,0
2023,"Santa María del Campo",5,14790
2023,"Santa María del Invierno",1,1082
2023,"Santa María del Mercadillo",4,2710
2023,"Santa María Rivarredonda",6,5103
2023,"Santa Olalla de Bureba",1,1865
2023,"Santibáñez de Esgueva",0,0
2023,"Santibáñez del Val",3,1972
2023,"Santo Domingo de Silos",7,16934
2023,"Sargentes de la Lora",0,0
2023,"Sarracín",0,0
2023,"Sasamón",12,35824
2023,"Sequera de Haza, La",0,0
2023,"Solarana",2,1746
2023,"Sordillos",2,405
2023,"Sotillo de la Ribera",0,0
2023,"Sotragero",2,5764
2023,"Sotresgudo",13,25336
2023,"Susinos del Páramo",1,1495
2023,"Tamarón",1,526
2023,"Tardajos",40,21728
2023,"Tejada",1,982
2023,"Terradillos de Esgueva",0,0
2023,"Tinieblas de la Sierra",3,1643
2023,"Tobar",1,960
2023,"Tordómar",3,5523
2023,"Torrecilla del Monte",0,0
2023,"Torregalindo",3,5481
2023,"Torrelara",1,2338
2023,"Torrepadre",4,3201
2023,"Torresandino",0,0
2023,"Tórtoles de Esgueva",0,0
2023,"Tosantos",3,3683
2023,"Trespaderne",50,181960
2023,"Tubilla del Agua",0,0
2023,"Tubilla del Lago",2,3088
2023,"Úrbel del Castillo",4,4935
2023,"Vadocondes",5,9988
2023,"Valdeande",3,5034
2023,"Valdezate",0,0
2023,"Valdorros",0,0
2023,"Vallarta de Bureba",2,2468
2023,"Valle de las Navas",12,20143
2023,"Valle de Losa",35,58000
2023,"Valle de Manzanedo",0,0
2023,"Valle de Mena",77,135034
2023,"Valle de Oca",7,4631
2023,"Valle de Santibáñez",16,32010
2023,"Valle de Sedano",65,91660
2023,"Valle de Tobalina",0,0
2023,"Valle de Valdebezana",0,0
2023,"Valle de Valdelaguna",2,0
2023,"Valle de Valdelucio",15,8242
2023,"Valle de Zamanzas",0,0
2023,"Vallejera",1,1514
2023,"Valles de Palenzuela",1,2238
2023,"Valluércanes",2,1602
2023,"Valmala",1,0
2023,"Vid de Bureba, La",1,524
2023,"Vid y Barrios, La",10,18093
2023,"Vileña",1,1332
2023,"Villadiego",53,79094
2023,"Villaescusa de Roa",0,0
2023,"Villaescusa la Sombría",1,743
2023,"Villaespasa",0,0
2023,"Villafranca Montes de Oca",4,6196
2023,"Villafruela",0,0
2023,"Villagalijo",4,2784
2023,"Villagonzalo Pedernales",51,294860
2023,"Villahoz",0,0
2023,"Villalba de Duero",0,0
2023,"Villalbilla de Burgos",13,39993
2023,"Villalbilla de Gumiel",3,5946
2023,"Villaldemiro",2,2405
2023,"Villalmanzo",56,190280
2023,"Villamayor de los Montes",0,0
2023,"Villamayor de Treviño",1,1332
2023,"Villambistia",1,1248
2023,"Villamedianilla",1,885
2023,"Villamiel de la Sierra",1,3947
2023,"Villangómez",0,0
2023,"Villanueva de Argaño",5,7859
2023,"Villanueva de Carazo",0,0
2023,"Villanueva de Gumiel",3,9053
2023,"Villanueva de Teba",2,2787
2023,"Villaquirán de la Puebla",3,1149
2023,"Villaquirán de los Infantes",6,9088
2023,"Villarcayo de Merindad de Castilla la Vieja",60,124640
2023,"Villariezo",0,0
2023,"Villasandino",4,7431
2023,"Villasur de Herreros",7,17961
2023,"Villatuelda",0,0
2023,"Villaverde del Monte",0,0
2023,"Villaverde-Mogina",2,4218
2023,"Villayerno Morquillas",2,5858
2023,"Villazopeque",2,2557
2023,"Villegas",1,4980
2023,"Villoruebo",5,7759
2023,"Viloria de Rioja",1,2254
2023,"Vilviestre del Pinar",11,18768
2023,"Vizcaínos",0,0
2023,"Zael",2,1465
2023,"Zarzosa de Río Pisuerga",2,1554
2023,"Zazuar",4,6899
2023,"Zuñeda",1,1460
