"year","mun","cont","kg"
2021,"Agrón",1,1426
2021,"Alamedilla",4,1892
2021,"Albolote",79,117227
2021,"Albondón",3,12658
2021,"Albuñán",4,5612
2021,"Albuñol",24,77929
2021,"Albuñuelas",3,4317
2021,"Aldeire",7,8390
2021,"Alfacar",26,51573
2021,"Algarinejo",21,35897
2021,"Alhama de Granada",52,70068
2021,"Alhendín",42,71788
2021,"Alicún de Ortega",3,453
2021,"Almegíjar",2,723
2021,"Almuñécar",164,759005
2021,"Alpujarra de la Sierra",6,7660
2021,"Alquife",2,3129
2021,"Arenas del Rey",9,7012
2021,"Armilla",70,156115
2021,"Atarfe",64,120010
2021,"Baza",77,171003
2021,"Beas de Granada",6,2548
2021,"Beas de Guadix",1,1315
2021,"Benalúa",13,24461
2021,"Benalúa de las Villas",9,15943
2021,"Benamaurel",12,10598
2021,"Bérchules",5,4446
2021,"Bubión",4,9533
2021,"Busquístar",3,2165
2021,"Cacín",7,3576
2021,"Cádiar",8,17265
2021,"Cájar",20,54212
2021,"Calahorra, La",6,10249
2021,"Calicasas",4,3450
2021,"Campotéjar",8,16886
2021,"Cáñar",2,7019
2021,"Caniles",16,24689
2021,"Capileira",9,18765
2021,"Carataunas",3,5380
2021,"Cástaras",2,2497
2021,"Castilléjar",13,28214
2021,"Castril",13,4926
2021,"Cenes de la Vega",39,90251
2021,"Chauchina",31,85958
2021,"Chimeneas",3,1226
2021,"Churriana de la Vega",41,129399
2021,"Cijuela",13,21085
2021,"Cogollos de Guadix",2,1315
2021,"Cogollos de la Vega",5,7741
2021,"Colomera",5,14379
2021,"Cortes de Baza",12,7328
2021,"Cortes y Graena",3,559
2021,"Cuevas del Campo",10,21731
2021,"Cúllar",33,35259
2021,"Cúllar Vega",28,79275
2021,"Darro",8,11554
2021,"Dehesas de Guadix",2,1569
2021,"Dehesas Viejas",4,1980
2021,"Deifontes",8,16146
2021,"Diezma",2,2398
2021,"Dílar",9,18180
2021,"Dólar",4,5634
2021,"Domingo Pérez de Granada",4,1400
2021,"Dúdar",3,4878
2021,"Dúrcal",28,88656
2021,"Escúzar",3,1740
2021,"Ferreira",2,2533
2021,"Fonelas",2,2287
2021,"Fornes",8,5379
2021,"Freila",8,16948
2021,"Fuente Vaqueros",22,22592
2021,"Gabias, Las",45,157600
2021,"Galera",9,23805
2021,"Gobernador",1,1692
2021,"Gójar",26,41061
2021,"Gor",9,8212
2021,"Gorafe",3,6770
2021,"Granada",1132,4636536
2021,"Guadahortuna",9,14564
2021,"Guadix",94,190703
2021,"Guájares, Los",6,17098
2021,"Gualchos",25,70528
2021,"Güéjar Sierra",26,29374
2021,"Güevéjar",7,15855
2021,"Huélago",2,1801
2021,"Huéneja",7,12044
2021,"Huéscar",39,61050
2021,"Huétor de Santillán",19,19627
2021,"Huétor Tájar",65,129455
2021,"Huétor Vega",74,162185
2021,"Íllora",46,93134
2021,"Ítrabo",3,7226
2021,"Iznalloz",18,37732
2021,"Játar",3,1415
2021,"Jayena",2,2790
2021,"Jérez del Marquesado",4,5242
2021,"Jete",6,13006
2021,"Jun",14,28964
2021,"Juviles",1,125
2021,"Láchar",8,18050
2021,"Lanjarón",15,65754
2021,"Lanteira",2,5455
2021,"Lecrín",12,35081
2021,"Lentegí",3,6364
2021,"Lobras",2,633
2021,"Loja",140,250776
2021,"Lugros",2,1605
2021,"Lújar",7,13875
2021,"Malahá, La",10,11187
2021,"Maracena",72,159724
2021,"Marchal",3,607
2021,"Moclín",30,32251
2021,"Molvízar",5,14757
2021,"Monachil",76,125357
2021,"Montefrío",19,29747
2021,"Montejícar",7,9280
2021,"Montillana",4,8266
2021,"Moraleda de Zafayona",22,35507
2021,"Morelábor",6,4248
2021,"Motril",287,664825
2021,"Murtas",4,1489
2021,"Nevada",9,18881
2021,"Nigüelas",6,23930
2021,"Nívar",3,6414
2021,"Ogíjares",62,132566
2021,"Orce",9,23870
2021,"Órgiva",37,139697
2021,"Otívar",7,19341
2021,"Padul",37,91520
2021,"Pampaneira",4,9688
2021,"Pedro Martínez",3,1768
2021,"Peligros",51,104176
2021,"Peza, La",6,4964
2021,"Píñar",7,6965
2021,"Pinar, El",5,9247
2021,"Pinos Genil",16,22880
2021,"Pinos Puente",33,77427
2021,"Polícar",2,675
2021,"Polopos",13,30828
2021,"Pórtugos",2,1069
2021,"Puebla de Don Fadrique",18,16762
2021,"Pulianas",22,30125
2021,"Purullena",8,5569
2021,"Quéntar",5,4585
2021,"Rubite",3,4957
2021,"Salar",8,18749
2021,"Salobreña",69,240464
2021,"Santa Cruz del Comercio",2,2906
2021,"Santa Fe",65,106874
2021,"Soportújar",1,848
2021,"Sorvilán",9,24085
2021,"Taha, La",11,13994
2021,"Torre-Cardela",3,5667
2021,"Torrenueva Costa",27,92482
2021,"Torvizcón",4,10391
2021,"Trevélez",9,9454
2021,"Turón",2,612
2021,"Ugíjar",15,15161
2021,"Valderrubio",9,1830
2021,"Valle del Zalabí",9,7026
2021,"Valle, El",9,11620
2021,"Válor",4,5772
2021,"Vegas del Genil",48,59725
2021,"Vélez de Benaudalla",19,32719
2021,"Ventas de Huelma",5,5647
2021,"Villa de Otura",45,76717
2021,"Villamena",7,13774
2021,"Villanueva de las Torres",4,2133
2021,"Villanueva Mesía",6,22158
2021,"Víznar",5,9166
2021,"Zafarraya",13,18098
2021,"Zagra",8,18730
2021,"Zubia, La",61,165086
2021,"Zújar",7,21866
