"year","mun","cont","kg"
2021,"Abadiño",64,204751
2021,"Abanto y Ciérvana-Abanto Zierbena",56,184514
2021,"Ajangiz",2,5392
2021,"Alonsotegi",25,48977
2021,"Amorebieta-Etxano",81,498711
2021,"Amoroto",7,18608
2021,"Arakaldo",1,2168
2021,"Arantzazu",4,10869
2021,"Areatza",11,28842
2021,"Arrankudiaga",16,33257
2021,"Arratzu",10,14320
2021,"Arrieta",5,3625
2021,"Arrigorriaga",44,227436
2021,"Artea",9,17659
2021,"Artzentales",12,16166
2021,"Atxondo",22,68001
2021,"Aulesti",12,24433
2021,"Bakio",33,179768
2021,"Balmaseda",37,152835
2021,"Barakaldo",344,2125028
2021,"Barrika",25,93667
2021,"Basauri",112,800891
2021,"Bedia",7,27600
2021,"Berango",62,173406
2021,"Bermeo",74,472798
2021,"Berriatua",20,32078
2021,"Berriz",22,110661
2021,"Bilbao",1253,8406968
2021,"Busturia",14,42851
2021,"Derio",44,139545
2021,"Dima",18,43619
2021,"Durango",129,839190
2021,"Ea",6,55175
2021,"Elantxobe",3,15770
2021,"Elorrio",55,199918
2021,"Erandio",87,449272
2021,"Ereño",7,14456
2021,"Ermua",64,371923
2021,"Errigoiti",4,12678
2021,"Etxebarri",41,188109
2021,"Etxebarria",15,36184
2021,"Forua",8,22370
2021,"Fruiz",6,8013
2021,"Galdakao",129,747412
2021,"Galdames",10,20748
2021,"Gamiz-Fika",10,30294
2021,"Garai",4,15791
2021,"Gatika",10,47194
2021,"Gautegiz Arteaga",8,36466
2021,"Gernika-Lumo",81,505799
2021,"Getxo",466,2060419
2021,"Gizaburuaga",4,8533
2021,"Gordexola",21,52711
2021,"Gorliz",59,251542
2021,"Güeñes",42,147547
2021,"Ibarrangelu",9,58786
2021,"Igorre",27,105237
2021,"Ispaster",11,33247
2021,"Iurreta",30,108422
2021,"Izurtza",4,8915
2021,"Karrantza Harana/Valle de Carranza",36,69272
2021,"Kortezubi",5,26214
2021,"Lanestosa",1,4269
2021,"Larrabetzu",22,103440
2021,"Laukiz",8,34852
2021,"Leioa",168,792655
2021,"Lekeitio",33,368871
2021,"Lemoa",25,56419
2021,"Lemoiz",23,66032
2021,"Lezama",21,72615
2021,"Loiu",24,59006
2021,"Mallabia",17,52396
2021,"Mañaria",7,14052
2021,"Markina-Xemein",43,146630
2021,"Maruri-Jatabe",15,24735
2021,"Meñaka",5,11736
2021,"Mendata",11,13280
2021,"Mendexa",10,39996
2021,"Morga",7,11588
2021,"Mundaka",6,94300
2021,"Mungia",125,393158
2021,"Munitibar-Arbatzegi Gerrikaitz",7,17282
2021,"Murueta",8,26108
2021,"Muskiz",42,125483
2021,"Muxika",29,52756
2021,"Nabarniz",5,8460
2021,"Ondarroa",52,306066
2021,"Orozko",16,82997
2021,"Ortuella",35,151122
2021,"Otxandio",18,44652
2021,"Plentzia",31,130353
2021,"Portugalete",179,1155406
2021,"Santurtzi",157,855160
2021,"Sestao",85,563098
2021,"Sondika",40,104691
2021,"Sopela",99,353362
2021,"Sopuerta",20,71431
2021,"Sukarrieta",6,25319
2021,"Trucios-Turtzioz",11,23317
2021,"Ubide",2,8533
2021,"Ugao-Miraballes",14,100583
2021,"Urduliz",35,123123
2021,"Urduña/Orduña",25,114147
2021,"Valle de Trápaga-Trapagaran",43,266287
2021,"Zaldibar",17,64168
2021,"Zalla",44,180425
2021,"Zamudio",35,91929
2021,"Zaratamo",9,27770
2021,"Zeanuri",18,33576
2021,"Zeberio",13,25807
2021,"Zierbena",14,60699
2021,"Ziortza-Bolibar",9,14750
