"year","mun","cont","kg"
2021,"Aiguamúrcia",21,42585
2021,"Alcover",28,101222
2021,"Alió",4,12462
2021,"Bràfim",5,23006
2021,"Cabra del Camp",11,21550
2021,"Figuerola del Camp",2,9386
2021,"Garidells, Els",4,8380
2021,"Masó, La",3,5909
2021,"Milà, El",1,4047
2021,"Mont-ral",5,7961
2021,"Montferri",6,11197
2021,"Nulles",8,18799
2021,"Pla de Santa Maria, El",6,45217
2021,"Pont d'Armentera, El",7,17255
2021,"Puigpelat",9,23688
2021,"Querol",13,23817
2021,"Riba, La",8,23432
2021,"Rodonyà",8,17821
2021,"Rourell, El",5,9212
2021,"Vallmoll",22,33974
2021,"Valls",125,491260
2021,"Vila-rodona",11,36932
2021,"Vilabella",5,17695
