"year","mun","cont","kg"
2022,"Argençola",1,10489
2022,"Bellprat",1,3693
2022,"Bruc, El",29,96725
2022,"Cabrera d'Anoia",19,21139
2022,"Calaf",40,80040
2022,"Calonge de Segarra",1,7910
2022,"Capellades",64,128481
2022,"Carme",11,19383
2022,"Castellfollit de Riubregós",1,6893
2022,"Castellolí",7,22487
2022,"Copons",3,10885
2022,"Hostalets de Pierola, Els",27,48740
2022,"Igualada",228,887920
2022,"Jorba",10,28428
2022,"Llacuna, La",16,53655
2022,"Masquefa",84,171400
2022,"Montmaneu",2,12619
2022,"Òdena",38,73340
2022,"Orpí",2,9312
2022,"Piera",88,217960
2022,"Pobla de Claramunt, La",25,58354
2022,"Prats de Rei, Els",5,15145
2022,"Pujalt",1,10050
2022,"Rubió",2,14920
2022,"Sant Martí de Tous",14,36755
2022,"Sant Martí Sesgueioles",2,13154
2022,"Sant Pere Sallavinera",1,7321
2022,"Santa Margarida de Montbui",44,127421
2022,"Santa Maria de Miralles",1,9890
2022,"Torre de Claramunt, La",54,128492
2022,"Vallbona d'Anoia",10,19042
2022,"Veciana",1,6219
2022,"Vilanova del Camí",66,166220
