"year","mun","cont","kg"
2022,"Acebeda, La",5,5156
2022,"Ajalvir",39,49895
2022,"Alameda del Valle",7,15671
2022,"Álamo, El",52,81704
2022,"Alcalá de Henares",719,2676485
2022,"Alcobendas",290,1769849
2022,"Alcorcón",570,2473891
2022,"Aldea del Fresno",21,41394
2022,"Algete",111,274695
2022,"Alpedrete",89,254237
2022,"Ambite",10,12885
2022,"Anchuelo",13,17158
2022,"Aranjuez",291,743654
2022,"Arganda del Rey",265,526479
2022,"Arroyomolinos",175,385783
2022,"Atazar, El",4,1885
2022,"Batres",22,36029
2022,"Becerril de la Sierra",63,148981
2022,"Belmonte de Tajo",16,23180
2022,"Berrueco, El",10,20139
2022,"Berzosa del Lozoya",5,5850
2022,"Boadilla del Monte",301,1034226
2022,"Boalo, El",68,195059
2022,"Braojos",3,4009
2022,"Brea de Tajo",16,19440
2022,"Brunete",80,166891
2022,"Buitrago del Lozoya",17,46174
2022,"Bustarviejo",31,81834
2022,"Cabanillas de la Sierra",12,27639
2022,"Cabrera, La",42,77791
2022,"Cadalso de los Vidrios",31,34839
2022,"Camarma de Esteruelas",40,89086
2022,"Campo Real",37,56217
2022,"Canencia",6,16279
2022,"Carabaña",28,30795
2022,"Casarrubuelos",27,35155
2022,"Cenicientos",12,15186
2022,"Cercedilla",66,126945
2022,"Cervera de Buitrago",6,8698
2022,"Chapinería",22,39299
2022,"Chinchón",37,109743
2022,"Ciempozuelos",139,208719
2022,"Cobeña",44,127111
2022,"Collado Mediano",31,106282
2022,"Collado Villalba",250,992780
2022,"Colmenar de Oreja",60,83295
2022,"Colmenar del Arroyo",14,26211
2022,"Colmenar Viejo",200,642465
2022,"Colmenarejo",47,105879
2022,"Corpa",6,5406
2022,"Coslada",259,965335
2022,"Cubas de la Sagra",49,74203
2022,"Daganzo de Arriba",50,122563
2022,"Escorial, El",99,291848
2022,"Estremera",23,29875
2022,"Fresnedillas de la Oliva",13,31071
2022,"Fresno de Torote",18,33777
2022,"Fuenlabrada",537,2173249
2022,"Fuente el Saz de Jarama",33,94857
2022,"Fuentidueña de Tajo",35,39270
2022,"Galapagar",177,568239
2022,"Garganta de los Montes",9,16151
2022,"Gargantilla del Lozoya y Pinilla de Buitrago",11,18881
2022,"Gascones",3,4868
2022,"Getafe",592,2249803
2022,"Griñón",55,117255
2022,"Guadalix de la Sierra",33,93649
2022,"Guadarrama",103,269289
2022,"Hiruela, La",2,2981
2022,"Horcajo de la Sierra-Aoslos",7,9793
2022,"Horcajuelo de la Sierra",3,3214
2022,"Hoyo de Manzanares",41,161836
2022,"Humanes de Madrid",115,245135
2022,"Leganés",685,2366818
2022,"Loeches",65,128544
2022,"Lozoya",8,21119
2022,"Lozoyuela-Navas-Sieteiglesias",18,24022
2022,"Madarcos",3,4688
2022,"Madrid",8523,62685560
2022,"Majadahonda",240,1376929
