"year","mun","cont","kg"
2021,"Adamuz",17,28480
2021,"Aguilar de la Frontera",43,88320
2021,"Alcaracejos",4,14880
2021,"Almedinilla",12,37480
2021,"Almodóvar del Río",34,57140
2021,"Añora",5,11980
2021,"Baena",75,162940
2021,"Belalcázar",11,12180
2021,"Belmez",12,15660
2021,"Benamejí",20,34400
2021,"Blázquez, Los",3,4060
2021,"Bujalance",34,46820
2021,"Cabra",51,192260
2021,"Cañete de las Torres",10,18760
2021,"Carcabuey",11,25860
2021,"Cardeña",6,12800
2021,"Carlota, La",55,114260
2021,"Carpio, El",15,34560
2021,"Castro del Río",27,56960
2021,"Conquista",3,7800
2021,"Córdoba",1008,3789620
2021,"Doña Mencía",15,46420
2021,"Dos Torres",10,14150
2021,"Encinas Reales",10,26700
2021,"Espejo",11,18980
2021,"Espiel",8,12580
2021,"Fernán-Núñez",41,64640
2021,"Fuente Carreteros",5,14040
2021,"Fuente la Lancha",2,900
2021,"Fuente Obejuna",22,27450
2021,"Fuente Palmera",33,58680
2021,"Fuente-Tójar",4,9360
2021,"Granjuela, La",2,2640
2021,"Guadalcázar",6,5900
2021,"Guijarrosa, La",4,700
2021,"Guijo, El",2,2420
2021,"Hinojosa del Duque",27,49130
2021,"Hornachuelos",16,17460
2021,"Iznájar",24,38280
2021,"Lucena",133,387420
2021,"Luque",23,39680
2021,"Montalbán de Córdoba",12,27200
2021,"Montemayor",15,28840
2021,"Montilla",77,238200
2021,"Montoro",38,66570
2021,"Monturque",7,14260
2021,"Moriles",22,26440
2021,"Nueva Carteya",15,17620
2021,"Obejo",9,10660
2021,"Palenciana",6,13000
2021,"Palma del Río",96,216327
2021,"Pedro Abad",14,22640
2021,"Pedroche",5,11000
2021,"Peñarroya-Pueblonuevo",39,55150
2021,"Posadas",31,51860
2021,"Pozoblanco",58,199090
2021,"Priego de Córdoba",100,211360
2021,"Puente Genil",93,226560
2021,"Rambla, La",25,52560
2021,"Rute",50,100420
2021,"San Sebastián de los Ballesteros",3,6280
2021,"Santa Eufemia",4,4800
2021,"Santaella",23,56480
2021,"Torrecampo",4,17350
2021,"Valenzuela",7,8200
2021,"Valsequillo",3,2620
2021,"Victoria, La",8,13780
2021,"Villa del Río",28,70610
2021,"Villafranca de Córdoba",20,30700
2021,"Villaharta",4,6120
2021,"Villanueva de Córdoba",38,98860
2021,"Villanueva del Duque",6,7600
2021,"Villanueva del Rey",6,3000
2021,"Villaralto",4,10950
2021,"Villaviciosa de Córdoba",11,17490
2021,"Viso, El",9,9980
2021,"Zuheros",3,6160
