"year","mun","cont","kg"
2023,"Alcalá de los Gazules",17,19980
2023,"Alcalá del Valle",13,36544
2023,"Algar",8,23920
2023,"Algeciras",441,850008
2023,"Algodonales",25,165069
2023,"Arcos de la Frontera",159,277590
2023,"Barbate",125,301300
2023,"Barrios, Los",117,235761
2023,"Benalup-Casas Viejas",63,103840
2023,"Benaocaz",7,20142
2023,"Bornos",41,164648
2023,"Bosque, El",20,68294
2023,"Cádiz",323,2001000
2023,"Castellar de la Frontera",29,25680
2023,"Chiclana de la Frontera",354,1418080
2023,"Chipiona",171,382023
2023,"Conil de la Frontera",153,799160
2023,"Espera",22,73935
2023,"Gastor, El",12,57162
2023,"Grazalema",16,63680
2023,"Jerez de la Frontera",910,1866760
2023,"Jimena de la Frontera",37,53809
2023,"Línea de la Concepción, La",237,549670
2023,"Medina-Sidonia",125,186650
2023,"Olvera",34,146468
2023,"Paterna de Rivera",22,23620
2023,"Prado del Rey",24,140512
2023,"Puerto de Santa María, El",335,1450280
2023,"Puerto Real",239,476680
2023,"Puerto Serrano",15,61685
2023,"Rota",260,579794
2023,"San Fernando",387,927580
2023,"San José del Valle",47,31940
2023,"San Martín del Tesorillo",11,15796
2023,"San Roque",172,337107
2023,"Sanlúcar de Barrameda",348,756269
2023,"Setenil de las Bodegas",17,63849
2023,"Tarifa",174,665229
2023,"Torre Alháquime",5,12375
2023,"Trebujena",34,87060
2023,"Ubrique",76,295080
2023,"Vejer de la Frontera",107,350100
2023,"Villaluenga del Rosario",3,6113
2023,"Villamartín",57,151086
2023,"Zahara",9,35428
