"year","mun","cont","kg"
2021,"Agaete",49,114080
2021,"Agüimes",183,375070
2021,"Aldea de San Nicolás, La",52,65990
2021,"Artenara",15,16910
2021,"Arucas",221,500870
2021,"Firgas",55,116630
2021,"Gáldar",136,247580
2021,"Ingenio",188,275720
2021,"Mogán",247,1033940
2021,"Moya",61,110940
2021,"Palmas de Gran Canaria, Las",1469,5725440
2021,"San Bartolomé de Tirajana",572,2739160
2021,"Santa Brígida",97,254320
2021,"Santa Lucía de Tirajana",299,636430
2021,"Santa María de Guía de Gran Canaria",71,130300
2021,"Tejeda",29,34610
2021,"Telde",605,974890
2021,"Teror",79,132150
2021,"Valleseco",29,46470
2021,"Valsequillo de Gran Canaria",54,79120
2021,"Vega de San Mateo",50,93940
