"year","mun","cont","kg"
2022,"Allande",9,11860
2022,"Aller",60,138290
2022,"Amieva",6,6600
2022,"Avilés",257,1155010
2022,"Belmonte de Miranda",8,15180
2022,"Bimenes",11,18350
2022,"Boal",10,17240
2022,"Cabrales",26,41190
2022,"Cabranes",19,24520
2022,"Candamo",27,26410
2022,"Cangas de Onís",59,113100
2022,"Cangas del Narcea",45,63770
2022,"Caravia",14,14650
2022,"Carreño",86,208970
2022,"Caso",16,34370
2022,"Castrillón",120,390300
2022,"Castropol",49,78830
2022,"Coaña",27,46520
2022,"Colunga",47,87620
2022,"Corvera de Asturias",81,174810
2022,"Cudillero",46,116510
2022,"Degaña",15,11940
2022,"Franco, El",39,52660
2022,"Gijón",1443,5580230
2022,"Gozón",67,246370
2022,"Grado",54,104240
2022,"Grandas de Salime",7,13070
2022,"Ibias",13,10480
2022,"Illano",2,2520
2022,"Illas",9,19500
2022,"Langreo",256,504590
2022,"Laviana",51,144670
2022,"Lena",78,141450
2022,"Llanera",96,353110
2022,"Llanes",85,250970
2022,"Mieres",146,594920
2022,"Morcín",16,32870
2022,"Muros de Nalón",27,52570
2022,"Nava",51,85170
2022,"Navia",82,193520
2022,"Noreña",29,108630
2022,"Onís",8,16670
2022,"Oviedo",170,4129030
2022,"Parres",48,90270
2022,"Peñamellera Alta",12,15915
2022,"Peñamellera Baja",21,32945
2022,"Pesoz",2,2170
2022,"Piloña",61,127380
2022,"Ponga",9,9320
2022,"Pravia",48,88390
2022,"Proaza",6,18210
2022,"Quirós",12,19920
2022,"Regueras, Las",22,35140
2022,"Ribadedeva",31,58420
2022,"Ribadesella",61,139290
2022,"Ribera de Arriba",24,33510
2022,"Riosa",14,24600
2022,"Salas",37,61030
2022,"San Martín de Oscos",3,5170
2022,"San Martín del Rey Aurelio",69,216910
2022,"San Tirso de Abres",6,10970
2022,"Santa Eulalia de Oscos",8,21580
2022,"Santo Adriano",7,13610
2022,"Sariego",16,18860
2022,"Siero",259,735520
2022,"Sobrescobio",11,41230
2022,"Somiedo",13,17320
2022,"Soto del Barco",29,56620
2022,"Tapia de Casariego",43,112180
2022,"Taramundi",12,14820
2022,"Teverga",13,31240
2022,"Tineo",82,71340
2022,"Valdés",115,207980
2022,"Vegadeo",33,87030
2022,"Villanueva de Oscos",3,4980
2022,"Villaviciosa",147,439230
2022,"Villayón",11,13300
2022,"Yernes y Tameza",2,4760
