"year","mun","cont","kg"
2022,"Agullana",8,26355
2022,"Albanyà",5,10510
2022,"Armentera, L'",8,44089
2022,"Avinyonet de Puigventós",9,41831
2022,"Bàscara",14,32860
2022,"Biure",6,7720
2022,"Boadella i les Escaules",4,17510
2022,"Borrassà",12,18290
2022,"Cabanelles",7,15896
2022,"Cabanes",6,18636
2022,"Cadaqués",55,237420
2022,"Cantallops",9,33340
2022,"Capmany",11,45159
2022,"Castelló d'Empúries",125,671880
2022,"Cistella",4,13074
2022,"Colera",11,52138
2022,"Darnius",5,20710
2022,"Escala, L'",200,720000
2022,"Espolla",7,18890
2022,"Far d'Empordà, El",4,12926
2022,"Figueres",193,769240
2022,"Fortià",8,20421
2022,"Garrigàs",8,22444
2022,"Garriguella",12,52344
2022,"Jonquera, La",39,113320
2022,"Lladó",10,27464
2022,"Llançà",76,317983
2022,"Llers",17,52307
2022,"Maçanet de Cabrenys",15,54369
2022,"Masarac",4,10698
2022,"Mollet de Peralada",4,14932
2022,"Navata",24,64518
2022,"Ordis",5,13768
2022,"Palau de Santa Eulàlia",2,6569
2022,"Palau-saverdera",16,55343
2022,"Pau",6,26878
2022,"Pedret i Marzà",3,5898
2022,"Peralada",22,126067
2022,"Pont de Molins",10,27688
2022,"Pontós",3,13036
2022,"Port de la Selva, El",25,135436
2022,"Portbou",16,51814
2022,"Rabós",2,13530
2022,"Riumors",5,8885
2022,"Roses",144,1113869
2022,"Sant Climent Sescebes",9,20155
2022,"Sant Llorenç de la Muga",5,18285
2022,"Sant Miquel de Fluvià",8,21874
2022,"Sant Mori",2,8456
2022,"Sant Pere Pescador",76,249166
2022,"Santa Llogaia d'Àlguema",3,6563
2022,"Saus, Camallera i Llampaies",16,43891
2022,"Selva de Mar, La",2,17568
2022,"Siurana",7,12846
2022,"Terrades",6,11494
2022,"Torroella de Fluvià",10,23370
2022,"Vajol, La",2,4523
2022,"Ventalló",16,49561
2022,"Vila-sacra",8,18787
2022,"Vilabertran",5,17016
2022,"Viladamat",11,25975
2022,"Vilafant",36,124374
2022,"Vilajuïga",0,0
2022,"Vilamacolum",4,9538
2022,"Vilamalla",14,30864
2022,"Vilamaniscle",2,10824
2022,"Vilanant",5,16316
2022,"Vilaür",2,8379
