"year","mun","cont","kg"
2022,"Abla",8,9287
2022,"Abrucena",10,9807
2022,"Adra",163,300375
2022,"Albanchez",7,20435
2022,"Alboloduy",6,4733
2022,"Albox",40,154942
2022,"Alcolea",9,6833
2022,"Alcóntar",4,14444
2022,"Alcudia de Monteagud",1,3660
2022,"Alhabia",6,4607
2022,"Alhama de Almería",30,29529
2022,"Alicún",2,3525
2022,"Almería",680,2109948
2022,"Almócita",4,3526
2022,"Alsodux",3,1146
2022,"Antas",13,53625
2022,"Arboleas",18,65900
2022,"Armuña de Almanzora",3,9924
2022,"Bacares",3,4730
2022,"Balanegra",15,19594
2022,"Bayárcal",6,3005
2022,"Bayarque",3,6624
2022,"Bédar",6,20246
2022,"Beires",3,1548
2022,"Benahadux",31,34943
2022,"Benitagla",1,3113
2022,"Benizalón",2,4648
2022,"Bentarique",4,1578
2022,"Berja",68,91770
2022,"Canjáyar",10,9144
2022,"Cantoria",13,48559
2022,"Carboneras",100,123394
2022,"Castro de Filabres",2,376
2022,"Chercos",1,4794
2022,"Chirivel",7,25562
2022,"Cóbdar",1,3680
2022,"Cuevas del Almanzora",54,155929
2022,"Dalías",14,30409
2022,"Ejido, El",373,735535
2022,"Enix",6,7400
2022,"Felix",5,7393
2022,"Fiñana",13,9268
2022,"Fines",11,41055
2022,"Fondón",19,14439
2022,"Gádor",28,23300
2022,"Gallardos, Los",15,54990
2022,"Garrucha",19,103127
2022,"Gérgal",16,9932
2022,"Huécija",5,4552
2022,"Huércal de Almería",101,164262
2022,"Huércal-Overa",51,217308
2022,"Íllar",4,3543
2022,"Instinción",7,4505
2022,"Laroya",2,6246
2022,"Láujar de Andarax",17,14425
2022,"Líjar",2,8432
2022,"Lubrín",11,12989
2022,"Lucainena de las Torres",4,3152
2022,"Lúcar",2,13918
2022,"Macael",14,75254
2022,"María",9,34559
2022,"Mojácar",71,164905
2022,"Mojonera, La",49,49517
2022,"Nacimiento",6,6905
2022,"Níjar",172,322820
2022,"Ohanes",5,4916
2022,"Olula de Castro",2,1050
2022,"Olula del Río",17,79374
2022,"Oria",7,38091
2022,"Padules",5,5668
2022,"Partaloa",5,16965
2022,"Paterna del Río",5,4055
2022,"Pechina",27,22155
2022,"Pulpí",40,128309
2022,"Purchena",7,30082
2022,"Rágol",4,1998
2022,"Rioja",14,17476
2022,"Roquetas de Mar",436,1365374
2022,"Santa Cruz de Marchena",3,1579
2022,"Santa Fe de Mondújar",8,2063
2022,"Senés",3,1801
2022,"Serón",11,36661
2022,"Sierro",1,5763
2022,"Somontín",4,13707
2022,"Sorbas",21,16742
2022,"Suflí",2,4459
2022,"Tabernas",46,51726
2022,"Taberno",8,28233
2022,"Tahal",5,13329
2022,"Terque",5,4498
2022,"Tíjola",17,62368
2022,"Tres Villas, Las",9,3763
2022,"Turre",13,60582
2022,"Turrillas",1,2114
2022,"Uleila del Campo",6,6572
2022,"Urrácal",1,5048
2022,"Velefique",3,3309
2022,"Vélez-Blanco",11,36011
2022,"Vélez-Rubio",22,105545
2022,"Vera",92,231980
2022,"Viator",46,42832
2022,"Vícar",133,138095
2022,"Zurgena",10,45364
