"year","mun","cont","kg"
2023,"Abadía",2,8276
2023,"Abertura",2,2298
2023,"Acebo",16,7483
2023,"Acehúche",4,3173
2023,"Aceituna",3,2847
2023,"Ahigal",12,19833
2023,"Alagón del Río",5,8365
2023,"Albalá",2,4051
2023,"Alcántara",15,19983
2023,"Alcollarín",2,665
2023,"Alcuéscar",20,8741
2023,"Aldea del Cano",7,14126
2023,"Aldea del Obispo, La",1,1784
2023,"Aldeacentenera",9,7529
2023,"Aldeanueva de la Vera",14,12251
2023,"Aldeanueva del Camino",8,14948
2023,"Aldehuela de Jerte",3,2383
2023,"Alía",5,8553
2023,"Aliseda",11,6525
2023,"Almaraz",9,6491
2023,"Almoharín",14,16152
2023,"Arroyo de la Luz",24,36674
2023,"Arroyomolinos",4,4894
2023,"Arroyomolinos de la Vera",6,4924
2023,"Baños de Montemayor",10,22752
2023,"Barrado",4,5026
2023,"Belvís de Monroy",7,3979
2023,"Benquerencia",1,932
2023,"Berrocalejo",1,1788
2023,"Berzocana",2,1373
2023,"Bohonal de Ibor",4,3429
2023,"Botija",6,4728
2023,"Brozas",9,14602
2023,"Cabañas del Castillo",5,1971
2023,"Cabezabellosa",3,3870
2023,"Cabezuela del Valle",12,7013
2023,"Cabrero",2,2447
2023,"Cáceres",473,984320
2023,"Cachorrilla",1,1488
2023,"Cadalso",4,6071
2023,"Calzadilla",2,2613
2023,"Caminomorisco",18,9123
2023,"Campillo de Deleitosa",1,1516
2023,"Campo Lugar",14,11024
2023,"Cañamero",13,13946
2023,"Cañaveral",11,12928
2023,"Carbajo",5,3892
2023,"Carcaboso",11,11760
2023,"Carrascalejo",3,4951
2023,"Casar de Cáceres",18,54043
2023,"Casar de Palomero",6,4697
2023,"Casares de las Hurdes",5,1748
2023,"Casas de Don Antonio",2,387
2023,"Casas de Don Gómez",5,4922
2023,"Casas de Millán",4,5199
2023,"Casas de Miravete",3,1186
2023,"Casas del Castañar",9,10804
2023,"Casas del Monte",9,12424
2023,"Casatejada",6,5320
2023,"Casillas de Coria",2,3858
2023,"Castañar de Ibor",5,10853
2023,"Ceclavín",7,9480
2023,"Cedillo",9,8817
2023,"Cerezo",1,732
2023,"Cilleros",8,7052
2023,"Collado de la Vera",4,4004
2023,"Conquista de la Sierra",5,7542
2023,"Coria",66,123614
2023,"Cuacos de Yuste",11,12165
2023,"Cumbre, La",5,5037
2023,"Deleitosa",10,13781
2023,"Descargamaría",2,1383
2023,"Eljas",5,4356
2023,"Escurial",6,3761
2023,"Fresnedoso de Ibor",2,2251
2023,"Galisteo",6,6291
2023,"Garciaz",4,4513
2023,"Garganta la Olla",7,7308
2023,"Garganta, La",2,4547
2023,"Gargantilla",3,4135
2023,"Gargüera",3,2887
2023,"Garrovillas de Alconétar",12,7494
2023,"Garvín",1,1594
2023,"Gata",8,11390
2023,"Gordo, El",5,8068
2023,"Granja, La",4,5204
2023,"Guadalupe",10,13627
2023,"Guijo de Coria",2,3208
2023,"Guijo de Galisteo",8,5856
2023,"Guijo de Granadilla",4,7146
2023,"Guijo de Santa Bárbara",5,6313
2023,"Herguijuela",5,5004
2023,"Hernán-Pérez",4,2363
2023,"Herrera de Alcántara",4,2896
2023,"Herreruela",4,4016
2023,"Hervás",42,69528
2023,"Higuera",1,2318
2023,"Hinojal",4,5295
2023,"Holguera",3,3102
2023,"Hoyos",6,9488
2023,"Huélaga",1,896
2023,"Ibahernando",2,4084
2023,"Jaraicejo",7,7540
