"year","mun","cont","kg"
2022,"Abezames",1,2281
2022,"Alcañices",11,16285
2022,"Alcubilla de Nogales",2,4175
2022,"Alfaraz de Sayago",2,2831
2022,"Algodre",1,1378
2022,"Almaraz de Duero",2,3429
2022,"Almeida de Sayago",2,3151
2022,"Andavías",3,6145
2022,"Arcenillas",3,4500
2022,"Arcos de la Polvorosa",1,1730
2022,"Argañín",2,2173
2022,"Argujillo",2,2888
2022,"Arquillinos",1,1252
2022,"Arrabalde",2,3151
2022,"Aspariegos",2,1845
2022,"Asturianos",3,5416
2022,"Ayoó de Vidriales",7,9168
2022,"Barcial del Barco",3,1814
2022,"Belver de los Montes",3,5384
2022,"Benavente",101,222129
2022,"Benegiles",2,4793
2022,"Bermillo de Sayago",12,20469
2022,"Bóveda de Toro, La",6,10422
2022,"Bretó",4,2323
2022,"Bretocino",1,2863
2022,"Brime de Sog",2,2139
2022,"Brime de Urz",1,2869
2022,"Burganes de Valverde",8,17114
2022,"Bustillo del Oro",1,2247
2022,"Cabañas de Sayago",2,1196
2022,"Calzadilla de Tera",2,4313
2022,"Camarzana de Tera",15,13907
2022,"Cañizal",6,8750
2022,"Cañizo",4,3466
2022,"Carbajales de Alba",6,11508
2022,"Carbellino",3,2571
2022,"Casaseca de Campeán",3,3296
2022,"Casaseca de las Chanas",2,3810
2022,"Castrillo de la Guareña",2,4868
2022,"Castrogonzalo",3,3373
2022,"Castronuevo",2,5820
2022,"Castroverde de Campos",6,15624
2022,"Cazurra",3,4258
2022,"Cerecinos de Campos",2,2881
2022,"Cerecinos del Carrizal",1,2052
2022,"Cernadilla",3,2504
2022,"Cobreros",9,7697
2022,"Coomonte",1,1663
2022,"Coreses",9,12182
2022,"Corrales del Vino",6,14634
2022,"Cotanes del Monte",2,1384
2022,"Cubillos",2,2754
2022,"Cubo de Benavente",2,3196
2022,"Cubo de Tierra del Vino, El",2,4372
2022,"Cuelgamures",1,1024
2022,"Entrala",4,3763
2022,"Espadañedo",1,1379
2022,"Faramontanos de Tábara",4,8268
2022,"Fariza",6,11141
2022,"Fermoselle",14,17648
2022,"Ferreras de Abajo",7,5422
2022,"Ferreras de Arriba",4,6082
2022,"Ferreruela",7,20073
2022,"Figueruela de Arriba",8,12354
2022,"Fonfría",14,20982
2022,"Fresno de la Polvorosa",1,1657
2022,"Fresno de la Ribera",3,5549
2022,"Fresno de Sayago",3,2314
2022,"Friera de Valverde",2,2218
2022,"Fuente Encalada",2,3843
2022,"Fuentelapeña",10,20901
2022,"Fuentes de Ropel",3,5300
2022,"Fuentesaúco",8,15231
2022,"Fuentesecas",1,490
2022,"Fuentespreadas",1,2756
2022,"Galende",22,29155
2022,"Gallegos del Pan",1,1444
2022,"Gallegos del Río",5,4959
2022,"Gamones",2,2068
2022,"Gema",1,1721
2022,"Granja de Moreruela",4,4150
2022,"Granucillo",1,2707
2022,"Guarrate",6,11746
2022,"Hermisende",6,7313
2022,"Hiniesta, La",2,5054
2022,"Jambrina",2,7866
2022,"Justel",3,2339
2022,"Losacino",4,1539
2022,"Losacio",1,1057
2022,"Lubián",8,8646
2022,"Luelmo",2,2317
2022,"Maderal, El",2,4409
2022,"Madridanos",4,2187
2022,"Mahide",5,11394
2022,"Maire de Castroponce",1,2228
2022,"Malva",2,5264
2022,"Manganeses de la Lampreana",9,8045
2022,"Manganeses de la Polvorosa",5,8902
2022,"Manzanal de Arriba",8,7069
2022,"Manzanal de los Infantes",1,554
2022,"Manzanal del Barco",1,5443
2022,"Matilla de Arzón",3,4186
2022,"Matilla la Seca",0,0
2022,"Mayalde",2,3275
2022,"Melgar de Tera",4,5923
2022,"Micereces de Tera",6,8746
2022,"Milles de la Polvorosa",3,7513
2022,"Molacillos",1,936
2022,"Molezuelas de la Carballeda",1,2131
2022,"Mombuey",4,9267
2022,"Monfarracinos",8,12984
2022,"Montamarta",5,5346
2022,"Moral de Sayago",2,7135
2022,"Moraleja de Sayago",2,3836
