"year","mun","cont","kg"
2022,"Alcalá de los Gazules",18,8600
2022,"Alcalá del Valle",12,36171
2022,"Algar",8,29180
2022,"Algeciras",393,829283
2022,"Algodonales",25,106007
2022,"Arcos de la Frontera",156,246740
2022,"Barbate",118,326760
2022,"Barrios, Los",116,215502
2022,"Benalup-Casas Viejas",63,61620
2022,"Benaocaz",7,15836
2022,"Bornos",35,118071
2022,"Bosque, El",21,58731
2022,"Cádiz",311,2273090
2022,"Castellar de la Frontera",26,28490
2022,"Chiclana de la Frontera",346,1407940
2022,"Chipiona",162,297933
2022,"Conil de la Frontera",154,738940
2022,"Espera",22,66147
2022,"Gastor, El",12,53453
2022,"Grazalema",16,63248
2022,"Jerez de la Frontera",893,2000290
2022,"Jimena de la Frontera",37,49278
2022,"Línea de la Concepción, La",212,468579
2022,"Medina-Sidonia",125,179110
2022,"Olvera",36,120936
2022,"Paterna de Rivera",23,24280
2022,"Prado del Rey",23,107433
2022,"Puerto de Santa María, El",324,1398860
2022,"Puerto Real",239,497280
2022,"Puerto Serrano",15,53684
2022,"Rota",257,551572
2022,"San Fernando",379,969180
2022,"San José del Valle",43,18485
2022,"San Martín del Tesorillo",11,19471
2022,"San Roque",163,302624
2022,"Sanlúcar de Barrameda",330,644970
2022,"Setenil de las Bodegas",19,45880
2022,"Tarifa",170,517813
2022,"Torre Alháquime",9,13004
2022,"Trebujena",34,93360
2022,"Ubrique",111,282260
2022,"Vejer de la Frontera",77,331180
2022,"Villaluenga del Rosario",3,8004
2022,"Villamartín",55,131600
2022,"Zahara",14,38865
