"year","mun","cont","kg"
2022,"Àger",15,24669
2022,"Albesa",11,34715
2022,"Algerri",9,10419
2022,"Alòs de Balaguer",2,3431
2022,"Artesa de Segre",42,106672
2022,"Avellanes i Santa Linya, Les",6,14800
2022,"Balaguer",104,244081
2022,"Baronia de Rialb, La",10,8809
2022,"Bellcaire d'Urgell",11,32723
2022,"Bellmunt d'Urgell",2,4427
2022,"Cabanabona",2,3176
2022,"Camarasa",15,32388
2022,"Castelló de Farfanya",6,11327
2022,"Cubells",6,13517
2022,"Foradada",5,9255
2022,"Ivars de Noguera",4,7939
2022,"Menàrguens",6,19219
2022,"Montgai",7,18277
2022,"Oliola",5,6096
2022,"Os de Balaguer",14,34642
2022,"Penelles",5,16372
2022,"Ponts",28,86172
2022,"Preixens",4,13078
2022,"Sentiu de Sió, La",6,8575
2022,"Térmens",12,28837
2022,"Tiurana",1,2046
2022,"Torrelameu",5,16692
2022,"Vallfogona de Balaguer",21,55716
2022,"Vilanova de l'Aguda",7,9342
2022,"Vilanova de Meià",10,20408
