"year","mun","cont","kg"
2023,"Adanero",4,5511
2023,"Adrada, La",14,35162
2023,"Albornos",2,3331
2023,"Aldeanueva de Santa Cruz",1,1764
2023,"Aldeaseca",3,4583
2023,"Aldehuela, La",2,3118
2023,"Amavida",3,3991
2023,"Arenal, El",8,15406
2023,"Arenas de San Pedro",23,73412
2023,"Arevalillo",1,1449
2023,"Arévalo",65,135640
2023,"Aveinte",1,1567
2023,"Avellaneda",1,1165
2023,"Ávila",300,662790
2023,"Barco de Ávila, El",15,32581
2023,"Barraco, El",12,27518
2023,"Barromán",1,2363
2023,"Becedas",4,5195
2023,"Becedillas",1,1528
2023,"Bercial de Zapardiel",2,3355
2023,"Berlanas, Las",3,5497
2023,"Bernuy-Zapardiel",2,2645
2023,"Berrocalejo de Aragona",1,1354
2023,"Blascomillán",3,4259
2023,"Blasconuño de Matacabras",1,1094
2023,"Blascosancho",2,2787
2023,"Bohodón, El",2,2795
2023,"Bohoyo",2,3647
2023,"Bonilla de la Sierra",1,2395
2023,"Brabos",2,2259
2023,"Bularros",1,1425
2023,"Burgohondo",6,15632
2023,"Cabezas de Alambre",2,3181
2023,"Cabezas del Pozo",2,2653
2023,"Cabezas del Villar",2,3796
2023,"Cabizuela",1,1669
2023,"Canales",1,1259
2023,"Candeleda",31,69679
2023,"Cantiveros",3,3691
2023,"Cardeñosa",3,6231
2023,"Carrera, La",2,3221
2023,"Casas del Puerto",1,1646
2023,"Casasola",2,2471
2023,"Casavieja",7,17948
2023,"Casillas",3,8155
2023,"Castellanos de Zapardiel",1,2040
2023,"Cebreros",19,44211
2023,"Cepeda la Mora",3,3455
2023,"Chamartín",1,1457
2023,"Cillán",1,1543
2023,"Cisla",3,3707
2023,"Colilla, La",2,4837
2023,"Collado de Contreras",2,3079
2023,"Collado del Mirón",1,1165
2023,"Constanzana",2,2724
2023,"Crespos",6,9520
2023,"Cuevas del Valle",5,8884
2023,"Diego del Carpio",1,1827
2023,"Donjimeno",2,2550
2023,"Donvidas",1,1220
2023,"Espinosa de los Caballeros",2,2755
2023,"Flores de Ávila",4,6039
2023,"Fontiveros",8,13450
2023,"Fresnedilla",2,2787
2023,"Fresno, El",3,7619
2023,"Fuente el Saúz",2,3197
2023,"Fuentes de Año",2,2653
2023,"Gallegos de Altamiros",2,2408
2023,"Gallegos de Sobrinos",2,2314
2023,"Garganta del Villar",1,1299
2023,"Gavilanes",4,8216
2023,"Gemuño",2,3134
2023,"Gil García",1,1322
2023,"Gilbuena",1,1362
2023,"Gimialcón",1,1559
2023,"Gotarrendura",1,2292
2023,"Grandes y San Martín",1,1259
2023,"Guisando",3,6775
2023,"Gutierre-Muñoz",1,1457
2023,"Hernansancho",2,3110
2023,"Herradón de Pinares",3,6767
2023,"Herreros de Suso",1,2151
2023,"Higuera de las Dueñas",3,5095
2023,"Hija de Dios, La",1,1606
2023,"Horcajada, La",6,9520
2023,"Horcajo de las Torres",6,9433
2023,"Hornillo, El",2,4049
2023,"Hoyo de Pinares, El",6,22832
2023,"Hoyocasero",1,3562
2023,"Hoyorredondo",1,1449
2023,"Hoyos de Miguel Muñoz",1,1188
2023,"Hoyos del Collado",1,1204
2023,"Hoyos del Espino",7,9549
2023,"Hurtumpascual",1,1315
2023,"Junciana",1,1315
2023,"Langa",4,7372
2023,"Lanzahíta",5,11178
2023,"Llanos de Tormes, Los",3,3439
2023,"Losar del Barco, El",1,1890
2023,"Madrigal de las Altas Torres",9,19331
2023,"Maello",29,49930
2023,"Malpartida de Corneja",1,1756
2023,"Mamblas",2,3505
2023,"Mancera de Arriba",1,1535
2023,"Manjabálago y Ortigosa de Rioalmar",1,1259
2023,"Marlín",1,1244
2023,"Martiherrero",2,4758
2023,"Martínez",1,1875
2023,"Mediana de Voltoya",1,1898
2023,"Medinilla",3,3542
2023,"Mengamuñoz",1,1417
2023,"Mesegar de Corneja",1,1575
2023,"Mijares",4,9659
2023,"Mingorría",7,9896
2023,"Mirón, El",1,1748
2023,"Mironcillo",2,2811
2023,"Mirueña de los Infanzones",1,1669
2023,"Mombeltrán",5,12109
2023,"Monsalupe",1,1441
2023,"Moraleja de Matacabras",1,1393
2023,"Muñana",1,4784
2023,"Muñico",2,2566
2023,"Muñogalindo",4,6276
2023,"Muñogrande",3,3486
2023,"Muñomer del Peco",3,3810
2023,"Muñopepe",1,1788
2023,"Muñosancho",3,3620
2023,"Muñotello",1,1378
2023,"Narrillos del Álamo",2,2424
2023,"Narrillos del Rebollar",2,2243
2023,"Narros de Saldueña",2,2826
2023,"Narros del Castillo",3,4094
2023,"Narros del Puerto",1,1196
2023,"Nava de Arévalo",3,8265
2023,"Nava del Barco",1,1646
2023,"Navacepedilla de Corneja",1,1717
2023,"Navadijos",1,1283
2023,"Navaescurial",1,1386
2023,"Navahondilla",4,6725
2023,"Navalacruz",1,2695
2023,"Navalmoral",2,4822
2023,"Navalonguilla",2,3481
2023,"Navalosa",2,4498
2023,"Navalperal de Pinares",5,11123
2023,"Navalperal de Tormes",2,2606
2023,"Navaluenga",12,28771
2023,"Navaquesera",1,1291
2023,"Navarredonda de Gredos",12,15192
2023,"Navarredondilla",1,2387
2023,"Navarrevisca",3,5324
2023,"Navas del Marqués, Las",25,66672
2023,"Navatalgordo",2,3828
2023,"Navatejares",3,3360
2023,"Neila de San Miguel",2,2440
2023,"Niharra",1,2371
2023,"Ojos-Albos",1,1693
2023,"Orbita",2,2503
2023,"Oso, El",1,2048
2023,"Padiernos",3,5103
2023,"Pajares de Adaja",2,3016
2023,"Palacios de Goda",6,9063
2023,"Papatrigo",3,4669
2023,"Parral, El",2,2432
2023,"Pascualcobo",2,2251
2023,"Pedro Bernardo",5,10958
2023,"Pedro-Rodríguez",3,3991
2023,"Peguerinos",3,5316
2023,"Peñalba de Ávila",3,3739
2023,"Piedrahíta",13,25788
2023,"Piedralaves",11,27575
2023,"Poveda",0,0
2023,"Poyales del Hoyo",2,5839
2023,"Pozanco",1,1417
2023,"Pradosegar",1,1914
2023,"Puerto Castilla",2,2740
2023,"Rasueros",3,4196
2023,"Riocabado",2,2984
2023,"Riofrío",1,2513
2023,"Rivilla de Barajas",1,1464
2023,"Salobral",1,1851
2023,"Salvadiós",1,1583
2023,"San Bartolomé de Béjar",1,1401
2023,"San Bartolomé de Corneja",1,1267
2023,"San Bartolomé de Pinares",3,6877
2023,"San Esteban de los Patos",1,1133
2023,"San Esteban de Zapardiel",1,1283
2023,"San Esteban del Valle",4,9777
2023,"San García de Ingelmos",1,1528
2023,"San Juan de Gredos",2,3907
2023,"San Juan de la Encinilla",1,1488
2023,"San Juan de la Nava",2,5381
2023,"San Juan del Molinillo",3,4772
2023,"San Juan del Olmo",1,1606
2023,"San Lorenzo de Tormes",2,2203
2023,"San Martín de la Vega del Alberche",5,6147
2023,"San Martín del Pimpollar",4,5637
2023,"San Miguel de Corneja",2,2503
2023,"San Miguel de Serrezuela",2,2763
2023,"San Pascual",1,1315
2023,"San Pedro del Arroyo",8,11747
2023,"San Vicente de Arévalo",3,4236
2023,"Sanchidrián",5,10477
2023,"Sanchorreja",3,3557
2023,"Santa Cruz de Pinares",1,2332
2023,"Santa Cruz del Valle",3,5466
2023,"Santa María de los Caballeros",4,4430
2023,"Santa María del Arroyo",1,1772
2023,"Santa María del Berrocal",3,5876
2023,"Santa María del Cubillo",6,9750
2023,"Santa María del Tiétar",6,10056
2023,"Santiago del Collado",3,4251
2023,"Santiago del Tormes",6,6720
2023,"Santo Domingo de las Posadas",1,1543
2023,"Santo Tomé de Zabarcos",1,1528
2023,"Serrada, La",1,2056
2023,"Serranillos",3,5127
2023,"Sigeres",1,1299
2023,"Sinlabajos",1,2048
2023,"Solana de Ávila",2,2795
2023,"Solana de Rioalmar",1,2151
2023,"Solosancho",4,10045
2023,"Sotalbo",7,8776
2023,"Sotillo de la Adrada",17,54988
2023,"Tiemblo, El",9,43833
2023,"Tiñosillos",5,10863
2023,"Tolbaños",1,1622
2023,"Tormellas",2,2235
2023,"Tornadizos de Ávila",2,5547
2023,"Torre, La",3,4685
2023,"Tórtoles",1,1267
2023,"Umbrías",2,2763
2023,"Vadillo de la Sierra",0,0
2023,"Valdecasa",1,1425
2023,"Vega de Santa María",1,1575
2023,"Velayos",3,4590
2023,"Villaflor",2,2755
2023,"Villafranca de la Sierra",2,2976
2023,"Villanueva de Ávila",1,2789
2023,"Villanueva de Gómez",2,2858
2023,"Villanueva del Aceral",1,1740
2023,"Villanueva del Campillo",2,2779
2023,"Villar de Corneja",1,1267
