"year","mun","cont","kg"
2023,"Avinyonet del Penedès",17,83600
2023,"Cabanyes, Les",9,29310
2023,"Castellet i la Gornal",29,125970
2023,"Castellví de la Marca",21,54140
2023,"Font-rubí",19,97230
2023,"Gelida",73,169540
2023,"Granada, La",18,54210
2023,"Mediona",0,65060
2023,"Olèrdola",39,70640
2023,"Olesa de Bonesvalls",18,47690
2023,"Pacs del Penedès",14,34540
2023,"Pla del Penedès, El",16,36580
2023,"Pontons",16,25900
2023,"Puigdàlber",6,21830
2023,"Sant Cugat Sesgarrigues",11,41120
2023,"Sant Llorenç d'Hortons",27,69220
2023,"Sant Martí Sarroca",28,113970
2023,"Sant Pere de Riudebitlles",15,66340
2023,"Sant Quintí de Mediona",14,67230
2023,"Sant Sadurní d'Anoia",70,461740
2023,"Santa Fe del Penedès",6,18400
2023,"Santa Margarida i els Monjos",65,153700
2023,"Subirats",35,123920
2023,"Torrelavit",7,48140
2023,"Torrelles de Foix",17,57300
2023,"Vilafranca del Penedès",192,1014100
2023,"Vilobí del Penedès",18,42440
