"year","mun","cont","kg"
2023,"Alpens",70,8745
2023,"Balenyà",20,107048
2023,"Brull, El",6,19500
2023,"Calldetenes",158,83314
2023,"Centelles",32,185960
2023,"Collsuspina",8,22100
2023,"Espinelves",83,7944
2023,"Esquirol, L'",20,72487
2023,"Folgueroles",12,58839
2023,"Gurb",71,86389
2023,"Lluçà",4,9353
2023,"Malla",6,22110
2023,"Manlleu",92,444200
2023,"Masies de Roda, Les",12,24056
2023,"Masies de Voltregà, Les",38,103206
2023,"Montesquiu",106,35555
2023,"Muntanyola",5,26749
2023,"Olost",60,39014
2023,"Orís",43,11371
2023,"Oristà",72,18803
2023,"Perafita",84,13549
2023,"Prats de Lluçanès",138,85877
2023,"Roda de Ter",193,213971
2023,"Rupit i Pruit",70,9930
2023,"Sant Agustí de Lluçanès",25,3491
2023,"Sant Bartomeu del Grau",13,30270
2023,"Sant Boi de Lluçanès",6,18322
2023,"Sant Hipòlit de Voltregà",166,118869
2023,"Sant Julià de Vilatorta",123,103462
2023,"Sant Martí d'Albars",60,3876
2023,"Sant Martí de Centelles",14,38109
2023,"Sant Pere de Torelló",16,82257
2023,"Sant Quirze de Besora",93,67747
2023,"Sant Sadurní d'Osormort",15,2851
2023,"Sant Vicenç de Torelló",94,66722
2023,"Santa Cecília de Voltregà",62,5894
2023,"Santa Eugènia de Berga",161,73769
2023,"Santa Eulàlia de Riuprimer",9,32529
2023,"Santa Maria de Besora",53,5285
2023,"Seva",48,130368
2023,"Sobremunt",42,2755
2023,"Sora",73,6951
2023,"Taradell",36,184786
2023,"Tavèrnoles",3,10891
2023,"Tavertet",39,4036
2023,"Tona",28,216636
2023,"Torelló",175,477335
2023,"Vic",282,1166280
2023,"Vidrà",60,5702
2023,"Viladrau",27,76269
2023,"Vilanova de Sau",25,6614
