"year","mun","cont","kg"
2023,"Albanchez de Mágina",8,10383
2023,"Alcalá la Real",187,233957
2023,"Alcaudete",70,111251
2023,"Aldeaquemada",3,5072
2023,"Andújar",163,387866
2023,"Arjona",21,57972
2023,"Arjonilla",24,38355
2023,"Arquillos",18,18208
2023,"Arroyo del Ojanco",28,23702
2023,"Baeza",114,170404
2023,"Bailén",72,186531
2023,"Baños de la Encina",15,27723
2023,"Beas de Segura",41,54016
2023,"Bedmar y Garcíez",24,28233
2023,"Begíjar",14,32156
2023,"Bélmez de la Moraleda",11,16528
2023,"Benatae",6,4736
2023,"Cabra del Santo Cristo",17,18370
2023,"Cambil",28,28645
2023,"Campillo de Arenas",19,18511
2023,"Canena",13,19291
2023,"Carboneros",11,6568
2023,"Cárcheles",7,14089
2023,"Carolina, La",84,160411
2023,"Castellar",24,34389
2023,"Castillo de Locubín",40,42279
2023,"Cazalilla",7,7998
2023,"Cazorla",49,76591
2023,"Chiclana de Segura",12,9711
2023,"Chilluévar",6,14772
2023,"Escañuela",10,10123
2023,"Espeluy",12,6546
2023,"Frailes",13,16961
2023,"Fuensanta de Martos",22,32763
2023,"Fuerte del Rey",13,14653
2023,"Génave",8,6080
2023,"Guardia de Jaén, La",37,56086
2023,"Guarromán",26,30151
2023,"Higuera de Calatrava",6,6557
2023,"Hinojares",6,3772
2023,"Hornos",13,6221
2023,"Huelma",42,60248
2023,"Huesa",22,26401
2023,"Ibros",29,29663
2023,"Iruela, La",31,20386
2023,"Iznatoraf",5,9776
2023,"Jabalquinto",10,21264
2023,"Jaén",375,1296000
2023,"Jamilena",28,35971
2023,"Jimena",10,13255
2023,"Jódar",50,124083
2023,"Lahiguera",15,17384
2023,"Larva",5,4812
2023,"Linares",279,597124
2023,"Lopera",40,38789
2023,"Lupión",8,8735
2023,"Mancha Real",72,123281
2023,"Marmolejo",22,71378
2023,"Martos",98,264043
2023,"Mengíbar",66,108823
2023,"Montizón",8,17406
2023,"Navas de San Juan",26,47979
2023,"Noalejo",19,19790
2023,"Orcera",21,18804
2023,"Peal de Becerro",46,57712
2023,"Pegalajar",21,30584
2023,"Porcuna",23,64756
2023,"Pozo Alcón",51,49789
2023,"Puente de Génave",29,23497
2023,"Puerta de Segura, La",19,24125
2023,"Quesada",37,54352
2023,"Rus",20,37423
2023,"Sabiote",24,41433
2023,"Santa Elena",13,9386
2023,"Santiago de Calatrava",7,7120
2023,"Santiago-Pontones",49,29577
2023,"Santisteban del Puerto",28,48142
2023,"Santo Tomé",18,22554
2023,"Segura de la Sierra",34,18533
2023,"Siles",27,23161
2023,"Sorihuela del Guadalimar",8,11304
2023,"Torreblascopedro",24,26379
2023,"Torredelcampo",64,150332
2023,"Torredonjimeno",57,144155
2023,"Torreperogil",58,77036
2023,"Torres",18,14620
2023,"Torres de Albánchez",10,8085
2023,"Úbeda",181,366429
2023,"Valdepeñas de Jaén",27,38648
2023,"Vilches",44,45931
2023,"Villacarrillo",85,112107
2023,"Villanueva de la Reina",28,32123
2023,"Villanueva del Arzobispo",49,85977
2023,"Villardompardo",7,9971
2023,"Villares, Los",39,65883
2023,"Villarrodrigo",7,4151
2023,"Villatorres",30,46180
