"year","mun","cont","kg"
2021,"Allande",8,5940
2021,"Aller",60,138060
2021,"Amieva",6,9250
2021,"Avilés",257,1107765
2021,"Belmonte de Miranda",8,11005
2021,"Bimenes",11,15850
2021,"Boal",9,17025
2021,"Cabrales",25,46480
2021,"Cabranes",17,20500
2021,"Candamo",26,33280
2021,"Cangas de Onís",57,110290
2021,"Cangas del Narcea",43,45170
2021,"Caravia",14,10590
2021,"Carreño",81,211700
2021,"Caso",16,33060
2021,"Castrillón",118,380220
2021,"Castropol",49,69710
2021,"Coaña",25,45380
2021,"Colunga",44,80160
2021,"Corvera de Asturias",81,168930
2021,"Cudillero",46,135450
2021,"Degaña",15,6290
2021,"Franco, El",28,56110
2021,"Gijón",1419,5623220
2021,"Gozón",68,220420
2021,"Grado",53,101600
2021,"Grandas de Salime",5,11990
2021,"Ibias",13,7160
2021,"Illano",2,4110
2021,"Illas",9,18345
2021,"Langreo",239,499096
2021,"Laviana",51,161530
2021,"Lena",72,132100
2021,"Llanera",95,272290
2021,"Llanes",85,243500
2021,"Mieres",144,579720
2021,"Morcín",16,37330
2021,"Muros de Nalón",27,44710
2021,"Nava",50,85730
2021,"Navia",80,181190
2021,"Noreña",29,110820
2021,"Onís",7,16210
2021,"Oviedo",169,3924970
2021,"Parres",48,79770
2021,"Peñamellera Alta",11,12020
2021,"Peñamellera Baja",20,34730
2021,"Pesoz",2,2490
2021,"Piloña",59,123600
2021,"Ponga",9,10890
2021,"Pravia",45,91170
2021,"Proaza",6,15400
2021,"Quirós",11,15550
2021,"Regueras, Las",21,31800
2021,"Ribadedeva",31,42560
2021,"Ribadesella",59,137980
2021,"Ribera de Arriba",23,36910
2021,"Riosa",14,24760
2021,"Salas",37,46870
2021,"San Martín de Oscos",3,3720
2021,"San Martín del Rey Aurelio",68,232480
2021,"San Tirso de Abres",6,9830
2021,"Santa Eulalia de Oscos",8,21370
2021,"Santo Adriano",7,10850
2021,"Sariego",15,22920
2021,"Siero",252,722090
2021,"Sobrescobio",11,31710
2021,"Somiedo",13,14980
2021,"Soto del Barco",27,47640
2021,"Tapia de Casariego",38,97090
2021,"Taramundi",12,15580
2021,"Teverga",13,22360
2021,"Tineo",78,55670
2021,"Valdés",114,193630
2021,"Vegadeo",33,96390
2021,"Villanueva de Oscos",3,3420
2021,"Villaviciosa",143,384810
2021,"Villayón",8,9980
2021,"Yernes y Tameza",2,2960
