"year","mun","cont","kg"
2021,"Abia de la Obispalía",1,1287
2021,"Acebrón, El",1,2139
2021,"Alarcón",4,5434
2021,"Albaladejo del Cuende",1,296
2021,"Albalate de las Nogueras",3,3519
2021,"Albendea",1,1430
2021,"Alberca de Záncara, La",5,7375
2021,"Alcalá de la Vega",2,3910
2021,"Alcantud",1,1011
2021,"Alcázar del Rey",4,3270
2021,"Alcohujate",1,1096
2021,"Alconchel de la Estrella",1,1072
2021,"Algarra",1,958
2021,"Aliaguilla",3,3100
2021,"Almarcha, La",3,3603
2021,"Almendros",2,2795
2021,"Almodóvar del Pinar",2,2034
2021,"Almonacid del Marquesado",1,3104
2021,"Altarejos",1,1852
2021,"Arandilla del Arroyo",1,1432
2021,"Arcas",12,13517
2021,"Arcos de la Sierra",1,817
2021,"Arguisuelas",1,1829
2021,"Arrancacepas",1,1335
2021,"Atalaya del Cañavate",4,2736
2021,"Barajas de Melo",12,21387
2021,"Barchín del Hoyo",1,877
2021,"Bascuñana de San Pedro",1,2000
2021,"Beamud",1,1038
2021,"Belinchón",4,3515
2021,"Belmonte",11,15486
2021,"Belmontejo",1,1397
2021,"Beteta",6,5802
2021,"Boniches",2,2940
2021,"Buciegas",1,675
2021,"Buenache de Alarcón",1,2491
2021,"Buenache de la Sierra",1,1024
2021,"Buendía",7,7575
2021,"Campillo de Altobuey",8,9802
2021,"Campillos-Paravientos",2,1735
2021,"Campillos-Sierra",1,1415
2021,"Campos del Paraíso",10,9553
2021,"Cañada del Hoyo",2,2353
2021,"Cañada Juncosa",1,1880
2021,"Canalejas del Arroyo",1,1756
2021,"Cañamares",2,3104
2021,"Cañavate, El",2,1122
2021,"Cañaveras",6,5419
2021,"Cañaveruelas",1,1081
2021,"Cañete",6,15305
2021,"Cañizares",4,5799
2021,"Carboneras de Guadazaón",6,8296
2021,"Cardenete",5,7208
2021,"Carrascosa",1,1309
2021,"Carrascosa de Haro",1,895
2021,"Casas de Benítez",5,6526
2021,"Casas de Fernando Alonso",4,5966
2021,"Casas de Garcimolina",1,622
2021,"Casas de Guijarro",1,1285
2021,"Casas de Haro",10,10750
2021,"Casas de los Pinos",10,12859
2021,"Casasimarro",12,21012
2021,"Castejón",1,1756
2021,"Castillejo de Iniesta",3,2592
2021,"Castillejo-Sierra",1,1234
2021,"Castillo de Garcimuñoz",1,1604
2021,"Castillo-Albaráñez",1,675
2021,"Cervera del Llano",3,2510
2021,"Chillarón de Cuenca",4,4357
2021,"Chumillas",1,296
2021,"Cierva, La",1,918
2021,"Cuenca",229,739152
2021,"Cueva del Hierro",1,399
2021,"Enguídanos",2,1611
2021,"Fresneda de Altarejos",1,1408
2021,"Fresneda de la Sierra",1,1600
2021,"Frontera, La",2,1081
2021,"Fuente de Pedro Naharro",12,25305
2021,"Fuentelespino de Haro",2,4235
2021,"Fuentelespino de Moya",1,1970
2021,"Fuentenava de Jábaga",9,10882
2021,"Fuentes",1,2792
2021,"Fuertescusa",3,4143
2021,"Gabaldón",1,1055
2021,"Garaballa",2,1058
2021,"Gascueña",1,1335
2021,"Graja de Campalbo",1,1330
2021,"Graja de Iniesta",3,5510
2021,"Henarejos",1,2111
2021,"Herrumblar, El",3,4690
2021,"Hinojosa, La",1,1427
2021,"Hinojosos, Los",4,8032
2021,"Hito, El",1,1944
2021,"Honrubia",8,13833
2021,"Hontanaya",1,1879
2021,"Hontecillas",2,1850
2021,"Horcajo de Santiago",14,26830
2021,"Huélamo",2,1375
2021,"Huelves",1,966
2021,"Huérguina",1,1499
2021,"Huerta de la Obispalía",2,1608
2021,"Huerta del Marquesado",1,1971
2021,"Huete",16,13019
2021,"Iniesta",18,50519
2021,"Laguna del Marquesado",1,943
2021,"Lagunaseca",1,1165
2021,"Landete",5,7605
2021,"Ledaña",8,17833
2021,"Leganiel",1,2591
2021,"Majadas, Las",3,3436
2021,"Mariana",4,2622
2021,"Masegosa",2,1978
2021,"Mesas, Las",9,14363
2021,"Minglanilla",12,19088
2021,"Mira",3,4124
2021,"Monreal del Llano",4,2719
2021,"Montalbanejo",1,1500
2021,"Montalbo",4,5136
2021,"Monteagudo de las Salinas",1,1829
2021,"Mota de Altarejos",1,1092
2021,"Mota del Cuervo",19,56200
2021,"Motilla del Palancar",33,70184
2021,"Moya",3,1899
2021,"Narboneta",1,1234
2021,"Olivares de Júcar",1,1398
2021,"Olmeda de la Cuesta",1,1335
2021,"Olmeda del Rey",1,961
2021,"Olmedilla de Alarcón",3,1509
2021,"Olmedilla de Eliz",1,660
2021,"Osa de la Vega",2,4997
2021,"Pajarón",1,1394
2021,"Pajaroncillo",1,1385
2021,"Palomares del Campo",3,5048
2021,"Palomera",2,1550
2021,"Paracuellos",1,1291
2021,"Paredes",2,1067
2021,"Parra de las Vegas, La",2,591
2021,"Pedernoso, El",4,7900
2021,"Pedroñeras, Las",27,67838
2021,"Peral, El",2,5004
2021,"Peraleja, La",2,915
2021,"Pesquera, La",2,3005
2021,"Picazo, El",6,11034
2021,"Pinarejo",2,2144
2021,"Pineda de Gigüela",1,1162
2021,"Piqueras del Castillo",1,754
2021,"Portalrubio de Guadamejud",1,1335
2021,"Portilla",2,1728
2021,"Poyatos",3,2791
2021,"Pozoamargo",4,8271
2021,"Pozorrubielos de la Mancha",2,1653
2021,"Pozorrubio de Santiago",1,1955
2021,"Pozuelo, El",1,1429
2021,"Priego",4,5907
2021,"Provencio, El",23,56628
2021,"Puebla de Almenara",1,2810
2021,"Puebla del Salvador",1,2038
2021,"Quintanar del Rey",18,48184
2021,"Rada de Haro",1,1150
2021,"Reíllo",1,1456
2021,"Rozalén del Monte",1,1597
2021,"Saceda-Trasierra",1,1904
2021,"Saelices",3,4305
2021,"Salinas del Manzano",1,1521
2021,"Salmeroncillos",2,2006
2021,"Salvacañete",2,3601
2021,"San Clemente",36,89464
2021,"San Lorenzo de la Parrilla",8,6396
2021,"San Martín de Boniches",1,772
2021,"San Pedro Palmiches",1,1480
2021,"Santa Cruz de Moya",6,4689
2021,"Santa María de los Llanos",5,6340
2021,"Santa María del Campo Rus",3,4540
2021,"Santa María del Val",1,1165
2021,"Sisante",8,11468
2021,"Solera de Gabaldón",1,963
2021,"Sotorribas",12,12635
2021,"Talayuelas",7,7323
2021,"Tarancón",66,148566
2021,"Tébar",2,5881
2021,"Tejadillos",1,660
2021,"Tinajas",2,1755
2021,"Torralba",2,2015
2021,"Torrejoncillo del Rey",8,8647
2021,"Torrubia del Campo",1,1722
2021,"Torrubia del Castillo",1,1743
2021,"Tragacete",5,4130
2021,"Tresjuncos",3,2559
2021,"Tribaldos",1,2312
2021,"Uclés",7,12289
2021,"Uña",3,3772
2021,"Valdecolmenas, Los",3,1382
2021,"Valdemeca",2,994
2021,"Valdemorillo de la Sierra",1,1067
2021,"Valdemoro-Sierra",2,1888
2021,"Valdeolivas",2,2862
2021,"Valdetórtola",2,1230
2021,"Valeras, Las",5,5483
2021,"Valhermoso de la Fuente",2,1847
2021,"Valle de Altomira, El",4,2569
2021,"Valsalobre",1,813
2021,"Valverde de Júcar",6,6047
2021,"Valverdejo",1,1051
2021,"Vara de Rey",3,7503
2021,"Vega del Codorno",6,2956
2021,"Vellisca",2,3235
2021,"Villaconejos de Trabaque",1,1878
2021,"Villaescusa de Haro",3,2361
2021,"Villagarcía del Llano",4,5798
2021,"Villalba de la Sierra",6,7709
2021,"Villalba del Rey",3,3931
2021,"Villalgordo del Marquesado",2,440
2021,"Villalpardo",7,10269
2021,"Villamayor de Santiago",8,18393
2021,"Villanueva de Guadamejud",1,978
2021,"Villanueva de la Jara",16,35738
2021,"Villar de Cañas",2,2888
2021,"Villar de Domingo García",4,2887
2021,"Villar de la Encina",2,1792
2021,"Villar de Olalla",7,11725
2021,"Villar del Humo",1,714
2021,"Villar del Infantado",1,1656
2021,"Villar y Velasco",2,1962
2021,"Villarejo de Fuentes",2,3740
2021,"Villarejo de la Peñuela",1,309
2021,"Villarejo-Periesteban",2,2816
2021,"Villares del Saz",3,4826
2021,"Villarrubio",4,4764
2021,"Villarta",6,7409
2021,"Villas de la Ventosa",4,2451
2021,"Villaverde y Pasaconsol",2,1509
2021,"Víllora",1,896
2021,"Vindel",1,1323
2021,"Yémeda",1,1394
2021,"Zafra de Záncara",1,1364
2021,"Zafrilla",2,1602
2021,"Zarza de Tajo",1,1817
2021,"Zarzuela",1,1845
