"year","mun","cont","kg"
2022,"Altafulla",40,309623
2022,"Canonja, La",32,118703
2022,"Catllar, El",53,113493
2022,"Constantí",31,74020
2022,"Creixell",61,132561
2022,"Morell, El",33,35262
2022,"Nou de Gaià, La",5,14515
2022,"Pallaresos, Els",33,67182
2022,"Perafort",19,25403
2022,"Pobla de Mafumet, La",24,31678
2022,"Pobla de Montornès, La",30,61302
2022,"Renau",3,6309
2022,"Riera de Gaià, La",15,43059
2022,"Roda de Berà",200,302327
2022,"Salomó",5,15618
2022,"Salou",387,1649160
2022,"Secuita, La",23,36088
2022,"Tarragona",577,2696840
2022,"Torredembarra",135,541440
2022,"Vespella de Gaià",9,22645
2022,"Vila-seca",151,619860
2022,"Vilallonga del Camp",16,32915
